t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
11.0,-0.208,-0.007,-5.018,-0.018,0.062,2,14,0,0.173,0,0,0.140,-0.020,2.797,-5.087,-0.087,0.057,2,14,0,0.139,0,0,0.017,-0.049,-3.342,-5.671,-0.671,0.025,2,14,0,0.169,0,0,0.045,2.992,0.143,-5.668,-0.668,0.042,2,14,0,0.164,0,0,0.111,-2.474,-0.211,-5.281,-0.281,0.060,2,14,0,0.165,0,0,0.058,2.290,0.567,0,0,0.173,0.000,0.000,0.000,0.000
12.0,-0.174,0.014,-5.005,-0.005,0.088,2,14,0,0.166,0,0,0.100,0.016,2.820,-5.143,-0.143,0.032,2,14,0,0.167,0,0,0.045,-0.074,-3.410,-5.641,-0.641,0.012,2,14,0,0.175,0,0,0.090,3.071,0.002,-5.651,-0.651,0.075,2,14,0,0.192,0,0,0.050,-2.408,-0.195,-5.282,-0.282,0.029,2,14,0,0.175,0,0,0.089,2.260,0.623,0,0,0.192,0.000,0.000,0.000,0.000
13.0,-0.086,0.047,-4.989,0.011,0.102,2,14,0,0.171,0,0,0.029,0.069,2.824,-5.110,-0.110,0.011,2,14,0,0.162,0,0,0.099,-0.077,-3.404,-5.663,-0.663,0.026,2,14,0,0.144,0,0,0.084,3.130,-0.012,-5.704,-0.704,0.014,2,14,0,0.169,0,0,0.103,-2.380,-0.193,-5.244,-0.244,0.032,2,14,0,0.208,0,0,0.111,2.320,0.650,0,0,0.208,0.000,0.000,0.000,0.000
14.0,0.053,0.149,-4.997,0.003,0.064,2,14,0,0.176,0,0,0.165,0.101,2.853,-5.107,-0.107,0.033,2,14,0,0.190,0,0,0.137,-0.048,-3.343,-5.662,-0.662,0.043,2,14,0,0.207,0,0,0.045,3.149,0.025,-5.713,-0.713,0.033,2,14,0,0.169,0,0,0.105,-2.415,-0.207,-5.314,-0.314,0.057,2,14,0,0.171,0,0,0.075,2.514,0.620,0,0,0.207,0.000,0.000,0.000,0.000
15.0,0.060,0.177,-5.017,-0.017,0.040,2,14,0,0.174,0,0,0.185,0.053,2.808,-5.091,-0.091,0.074,2,14,0,0.196,0,0,0.083,-0.059,-3.291,-5.694,-0.694,0.044,2,14,0,0.199,0,0,0.040,3.087,0.036,-5.648,-0.648,0.059,2,14,0,0.166,0,0,0.041,-2.563,-0.218,-5.289,-0.289,0.077,2,14,0,0.208,0,0,0.113,2.632,0.488,0,0,0.208,0.000,0.000,0.000,0.000
16.0,-0.019,0.151,-5.013,-0.013,0.110,2,14,0,0.174,0,0,0.108,-0.030,2.787,-5.058,-0.058,0.069,2,14,0,0.142,0,0,0.025,-0.070,-3.215,-5.659,-0.659,0.027,2,14,0,0.140,0,0,0.107,3.039,0.067,-5.629,-0.629,0.055,2,14,0,0.143,0,0,0.020,-2.617,-0.250,-5.307,-0.307,0.052,2,14,0,0.140,0,0,0.158,2.636,0.457,0,0,0.174,0.000,0.000,0.000,0.000
17.0,-0.134,0.094,-5.076,-0.076,0.109,2,14,0,0.169,0,0,0.043,-0.094,2.747,-5.066,-0.066,0.054,2,14,0,0.171,0,0,0.092,-0.124,-3.206,-5.660,-0.660,0.033,2,14,0,0.143,0,0,0.120,2.964,0.062,-5.660,-0.660,0.028,2,14,0,0.141,0,0,0.085,-2.625,-0.310,-5.323,-0.323,0.070,2,14,0,0.142,0,0,0.170,2.535,0.486,0,0,0.171,0.000,0.000,0.000,0.000
18.0,-0.218,0.053,-4.970,0.030,0.056,2,14,0,0.147,0,0,0.126,-0.146,2.761,-5.081,-0.081,0.022,2,14,0,0.152,0,0,0.128,-0.102,-3.237,-5.661,-0.661,0.062,2,14,0,0.143,0,0,0.086,3.018,0.047,-5.680,-0.680,0.009,2,14,0,0.142,0,0,0.028,-2.536,-0.319,-5.265,-0.265,0.111,2,14,0,0.170,0,0,0.096,2.366,0.563,0,0,0.170,0.000,0.000,0.000,0.000
19.0,-0.173,0.035,-5.029,-0.029,0.032,2,14,0,0.144,0,0,0.087,-0.100,2.818,-5.123,-0.123,0.054,2,14,0,0.165,0,0,0.072,-0.047,-3.360,-5.626,-0.626,0.082,2,14,0,0.184,0,0,0.056,2.995,0.013,-5.610,-0.610,0.018,2,14,0,0.164,0,0,0.062,-2.365,-0.270,-5.263,-0.263,0.097,2,14,0,0.204,0,0,0.094,2.226,0.690,0,0,0.204,0.000,0.000,0.000,0.000
20.0,-0.147,0.055,-5.062,-0.062,0.047,2,14,0,0.151,0,0,0.055,-0.054,2.877,-5.082,-0.082,0.060,2,14,0,0.182,0,0,0.070,-0.114,-3.384,-5.665,-0.665,0.026,2,14,0,0.198,0,0,0.069,3.005,-0.029,-5.602,-0.602,0.038,2,14,0,0.206,0,0,0.089,-2.333,-0.229,-5.241,-0.241,0.021,2,14,0,0.186,0,0,0.134,2.212,0.706,0,0,0.206,0.000,0.000,0.000,0.000
21.0,-0.051,-0.041,-5.010,-0.010,0.063,2,14,0,0.174,0,0,0.123,-0.024,2.842,-5.120,-0.120,0.045,2,14,0,0.165,0,0,0.032,-0.148,-3.374,-5.659,-0.659,0.011,2,14,0,0.169,0,0,0.080,3.124,-0.006,-5.643,-0.643,0.056,2,14,0,0.195,0,0,0.094,-2.337,-0.245,-5.246,-0.246,0.037,2,14,0,0.424,0,0,0.123,2.307,0.706,0,0,0.424,0.000,0.000,0.000,0.000
22.0,-0.066,0.055,-4.942,0.058,0.054,2,14,0,0.212,0,0,0.036,-0.077,2.820,-5.066,-0.066,0.023,2,14,0,0.146,0,0,0.049,-0.097,-3.312,-5.709,-0.709,0.046,2,14,0,0.204,0,0,0.014,3.070,0.126,-5.648,-0.648,0.053,2,14,0,0.171,0,0,0.078,-2.377,-0.275,-5.255,-0.255,0.081,2,14,0,0.216,0,0,0.085,2.355,0.681,0,0,0.216,0.000,0.000,0.000,0.000
23.0,-0.147,0.129,-5.004,-0.004,0.041,2,14,0,0.172,0,0,0.074,-0.057,2.785,-5.042,-0.042,0.040,2,14,0,0.165,0,0,0.038,-0.143,-3.297,-5.628,-0.628,0.014,2,14,0,0.199,0,0,0.060,3.107,0.200,-5.696,-0.696,0.003,2,14,0,0.138,0,0,0.162,-2.445,-0.287,-5.337,-0.337,0.078,2,14,0,0.175,0,0,0.025,2.359,0.625,0,0,0.199,0.000,0.000,0.000,0.000
24.0,-0.186,0.111,-5.003,-0.003,0.010,2,14,0,0.140,0,0,0.097,0.047,2.772,-5.039,-0.039,0.040,2,14,0,0.171,0,0,0.087,-0.117,-3.321,-5.588,-0.588,0.021,2,14,0,0.146,0,0,0.029,3.083,0.163,-5.727,-0.727,0.066,2,14,0,0.140,0,0,0.121,-2.520,-0.277,-5.290,-0.290,0.060,2,14,0,0.142,0,0,0.060,2.384,0.554,0,0,0.171,0.000,0.000,0.000,0.000
