t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
167.0,1.343,5.216,-5.031,-0.031,1.610,2,14,0,0.188,0,0,0.535,-49.584,-18.627,-4.727,0.273,2.401,2,14,0,0.231,161,0,2.045,47.654,31.262,-4.141,0.859,1.614,2,14,0,0.236,148,0,2.108,53.141,58.170,0,309,0.236,-1.537,5.326,-0.799,1.270
168.0,0.322,6.469,-4.937,0.063,1.635,2,14,0,0.186,0,0,0.456,-51.123,-16.734,-4.722,0.278,2.458,2,14,0,0.227,161,0,2.245,46.451,32.424,-4.059,0.941,1.844,2,14,0,0.207,148,0,1.790,52.937,57.877,0,309,0.227,-2.427,6.531,-0.980,1.136
169.0,-0.891,7.593,-4.953,0.047,1.674,2,14,0,0.188,0,0,0.419,-52.925,-15.177,-4.743,0.257,2.361,2,14,0,0.254,161,0,2.593,44.738,33.499,-4.148,0.852,2.193,2,14,0,0.179,148,0,1.155,52.477,57.319,0,309,0.254,-3.489,7.590,-1.138,0.977
170.0,-2.303,8.519,-5.016,-0.016,1.660,2,14,0,0.190,0,0,0.420,-54.611,-13.867,-4.701,0.299,2.057,2,14,0,0.256,161,0,3.038,42.739,34.415,-4.111,0.889,2.312,2,14,0,0.459,148,0,0.430,51.964,56.648,0,309,0.459,-4.696,8.477,-1.272,0.796
171.0,-3.731,9.237,-4.975,0.025,1.586,2,14,0,0.186,0,0,0.450,-56.200,-12.899,-4.730,0.270,1.715,2,14,0,0.226,161,0,3.350,40.621,35.259,-4.105,0.895,2.168,2,14,0,0.233,148,0,0.597,51.429,56.039,0,309,0.233,-6.022,9.175,-1.376,0.597
172.0,-5.219,9.635,-5.004,-0.004,1.533,2,14,0,0.184,0,0,0.391,-57.521,-12.342,-4.722,0.278,1.360,2,14,0,0.225,161,0,3.399,38.603,35.759,-4.055,0.945,1.940,2,14,0,0.208,148,0,1.131,51.026,55.527,0,309,0.225,-7.438,9.666,-1.450,0.384
173.0,-6.698,9.822,-5.021,-0.021,1.487,2,14,0,0.210,0,0,0.331,-58.770,-12.146,-4.692,0.308,1.215,2,14,0,0.231,161,0,3.294,36.814,36.039,-4.099,0.901,1.695,2,14,0,0.222,148,0,1.450,50.808,55.260,0,309,0.231,-8.911,9.941,-1.491,0.163
174.0,-8.177,9.891,-4.982,0.018,1.471,2,14,0,0.187,0,0,0.329,-59.996,-12.374,-4.726,0.274,1.330,2,14,0,0.231,161,0,3.001,35.299,36.045,-4.082,0.918,1.429,2,14,0,0.213,148,0,1.457,50.744,55.222,0,309,0.231,-10.409,9.992,-1.499,-0.061
175.0,-9.656,9.739,-4.974,0.026,1.466,2,14,0,0.185,0,0,0.332,-61.318,-13.040,-4.699,0.301,1.626,2,14,0,0.229,161,0,2.520,34.027,35.822,-4.024,0.976,1.189,2,14,0,0.233,148,0,1.230,50.887,55.382,0,309,0.233,-11.897,9.818,-1.473,-0.285
176.0,-11.063,9.345,-5.007,-0.007,1.503,2,14,0,0.185,0,0,0.311,-62.853,-14.149,-4.713,0.287,1.998,2,14,0,0.223,161,0,1.812,33.061,35.363,-4.042,0.958,1.031,2,14,0,0.175,148,0,0.764,51.232,55.760,0,309,0.223,-13.343,9.425,-1.414,-0.502
