t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
42.0,-26.183,0.589,-5.054,-0.054,3.095,2,14,0,0.289,0,0,29.069,-30.976,4.497,-4.322,0.678,3.089,2,14,0,0.320,0,0,29.327,-31.215,-0.330,-3.619,1.381,3.106,2,14,0,0.281,0,0,29.615,4.884,29.738,0,0,0.320,-0.430,-2.901,0.580,1.914
43.0,-25.528,-2.348,-5.007,-0.007,3.034,2,14,0,0.307,0,0,28.586,-30.388,1.556,-4.296,0.704,3.045,2,14,0,0.403,0,0,28.709,-30.765,-3.369,-3.636,1.364,3.056,2,14,0,0.263,0,0,29.124,4.983,29.221,0,0,0.403,-0.044,-0.942,0.188,1.991
44.0,-24.351,-5.081,-5.010,-0.010,3.027,2,14,0,0.227,0,0,28.017,-29.323,-1.140,-4.276,0.724,3.012,2,14,0,0.234,0,0,28.038,-29.752,-6.105,-3.677,1.323,3.001,2,14,0,0.234,0,0,28.500,5.019,28.563,0,0,0.234,-0.056,1.054,-0.211,1.989
45.0,-22.637,-7.554,-5.026,-0.026,3.058,2,14,0,0.441,0,0,27.297,-27.727,-3.579,-4.292,0.708,3.040,2,14,0,0.243,0,0,27.198,-28.256,-8.622,-3.606,1.394,3.012,2,14,0,0.231,0,0,27.775,5.117,27.801,0,0,0.441,-0.463,3.009,-0.602,1.907
46.0,-20.579,-9.704,-5.017,-0.017,3.068,2,14,0,0.294,0,0,26.616,-25.782,-5.836,-4.323,0.677,3.061,2,14,0,0.215,0,0,26.427,-26.327,-10.916,-3.607,1.393,3.060,2,14,0,0.228,0,0,27.014,5.160,27.001,0,0,0.294,-1.251,4.844,-0.969,1.750
47.0,-18.128,-11.417,-4.966,0.034,3.072,2,14,0,0.354,0,0,25.850,-23.316,-7.693,-4.281,0.719,3.084,2,14,0,0.208,0,0,25.516,-23.974,-12.806,-3.588,1.412,3.071,2,14,0,0.234,0,0,26.177,5.201,26.117,0,0,0.354,-2.388,6.485,-1.297,1.522
48.0,-15.320,-12.709,-4.931,0.069,3.104,2,14,0,0.202,0,0,25.064,-20.527,-9.050,-4.301,0.699,3.099,2,14,0,0.246,0,0,24.592,-21.316,-14.262,-3.595,1.405,3.095,2,14,0,0.235,0,0,25.339,5.318,25.241,0,0,0.246,-3.828,7.868,-1.574,1.234
49.0,-12.390,-13.520,-4.939,0.061,3.092,2,14,0,0.295,0,0,24.394,-17.656,-9.919,-4.303,0.697,3.073,2,14,0,0.325,0,0,23.823,-18.407,-15.352,-3.663,1.337,3.099,2,14,0,0.287,0,0,24.632,5.522,24.532,0,0,0.325,-5.514,8.937,-1.787,0.897
50.0,-9.410,-13.956,-5.021,-0.021,3.089,2,14,0,0.345,0,0,23.971,-14.669,-10.428,-4.295,0.705,3.097,2,14,0,0.268,0,0,23.297,-15.443,-15.919,-3.702,1.298,3.094,2,14,0,0.254,0,0,24.056,5.577,24.137,0,0,0.345,-7.379,9.650,-1.930,0.524
51.0,-6.398,-13.870,-4.942,0.058,3.001,2,14,0,0.309,0,0,23.662,-11.637,-10.474,-4.300,0.700,3.014,2,14,0,0.248,0,0,22.983,-12.438,-16.112,-3.657,1.343,3.031,2,14,0,0.236,0,0,23.738,5.730,23.849,0,0,0.309,-9.349,9.979,-1.996,0.130
