t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
96.0,-40.003,-2.104,-4.982,0.018,4.459,2,14,0,0.257,0,0,31.979,-44.990,0.055,-4.971,0.029,4.492,2,14,0,0.232,0,0,32.407,-44.943,-5.237,-4.541,0.459,4.446,2,14,0,0.246,0,0,32.425,5.310,32.575,0,0,0.257,-13.211,9.470,-1.894,-0.642
97.0,-39.964,-6.326,-5.000,0.000,4.270,2,14,0,0.222,0,0,31.724,-44.876,-4.306,-4.956,0.044,4.326,2,14,0,0.253,0,0,32.151,-44.719,-9.551,-4.530,0.470,4.281,2,14,0,0.230,0,0,32.068,5.265,32.331,0,0,0.253,-15.029,8.644,-1.729,-1.006
98.0,-39.395,-10.497,-4.988,0.012,4.135,2,14,0,0.293,0,0,31.428,-44.205,-8.444,-4.871,0.129,4.174,2,14,0,0.250,0,0,31.780,-44.010,-13.639,-4.543,0.457,4.135,2,14,0,0.222,0,0,31.646,5.209,31.967,0,0,0.293,-16.646,7.472,-1.494,-1.329
99.0,-38.248,-14.299,-4.981,0.019,4.010,2,14,0,0.274,0,0,30.881,-43.025,-12.284,-4.847,0.153,4.063,2,14,0,0.228,0,0,31.268,-42.801,-17.437,-4.540,0.460,4.036,2,14,0,0.227,0,0,31.114,5.167,31.459,0,0,0.274,-17.998,6.003,-1.201,-1.600
100.0,-36.589,-17.858,-4.973,0.027,3.965,2,14,0,0.199,0,0,30.246,-41.355,-15.847,-4.884,0.116,4.004,2,14,0,0.203,0,0,30.639,-41.017,-21.020,-4.575,0.425,4.004,2,14,0,0.232,0,0,30.432,5.173,30.834,0,0,0.232,-19.031,4.295,-0.859,-1.806
101.0,-34.455,-21.153,-5.027,-0.027,3.988,2,14,0,0.254,0,0,29.526,-39.084,-19.125,-4.920,0.080,4.041,2,14,0,0.235,0,0,29.845,-38.742,-24.264,-4.585,0.415,4.041,2,14,0,0.230,0,0,29.636,5.056,30.039,0,0,0.254,-19.704,2.415,-0.483,-1.941
102.0,-31.782,-24.062,-5.039,-0.039,4.084,2,14,0,0.283,0,0,28.632,-36.340,-22.067,-4.946,0.054,4.144,2,14,0,0.230,0,0,28.974,-35.945,-27.181,-4.537,0.463,4.165,2,14,0,0.231,0,0,28.750,4.976,29.167,0,0,0.283,-19.990,0.439,-0.088,-1.998
103.0,-28.524,-26.585,-4.996,0.004,4.282,2,14,0,0.282,0,0,27.617,-32.999,-24.662,-4.848,0.152,4.364,2,14,0,0.253,0,0,28.020,-32.639,-29.734,-4.462,0.538,4.376,2,14,0,0.233,0,0,27.815,4.873,28.210,0,0,0.282,-19.878,-1.555,0.311,-1.976
104.0,-24.788,-28.715,-5.023,-0.023,4.553,2,14,0,0.306,0,0,26.608,-29.207,-26.816,-4.845,0.155,4.625,2,14,0,0.231,0,0,27.051,-28.756,-31.870,-4.487,0.513,4.662,2,14,0,0.229,0,0,26.832,4.814,27.235,0,0,0.306,-19.373,-3.486,0.697,-1.875
105.0,-20.411,-30.461,-4.956,0.044,4.930,2,14,0,0.277,0,0,25.661,-24.782,-28.532,-4.862,0.138,4.977,2,14,0,0.290,0,0,26.116,-24.249,-33.512,-4.545,0.455,5.014,2,14,0,0.305,0,0,25.867,4.778,26.291,0,0,0.305,-18.493,-5.279,1.056,-1.699
106.0,-15.548,-31.720,-4.948,0.052,5.099,2,14,0,0.306,0,0,24.889,-19.933,-29.765,-4.878,0.122,5.103,2,14,0,0.282,0,0,25.363,-19.405,-34.746,-4.543,0.457,5.061,2,14,0,0.259,0,0,25.194,4.802,25.528,0,0,0.306,-17.275,-6.861,1.372,-1.455
