t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
11.0,-1.099,-0.878,-5.052,-0.052,0.044,2,14,0,0.175,0,0,0.018,0.9865,0,-0.847,2.662,-4.740,0.260,0.053,2,14,0,0.163,0,0,0.045,0.9396,0,0.628,-3.209,-4.206,0.794,0.031,2,14,0,0.165,0,0,0.041,0.9371,0,2.380,0.347,-5.278,-0.278,0.599,2,14,0,0.194,51,0,0.456,0.9428,0,-2.533,0.952,-4.170,0.830,0.035,2,14,0,0.194,0,0,0.042,0.9598,0,2.487,1.407,0,51,0.194,0.000,0.000,0.000,0.000
12.0,-1.106,-0.892,-5.007,-0.007,0.031,2,14,0,0.198,0,0,0.033,0.9865,0,-0.774,2.652,-4.724,0.276,0.007,2,14,0,0.192,0,0,0.029,0.9396,0,0.652,-3.209,-4.155,0.845,0.024,2,14,0,0.197,0,0,0.024,0.9371,0,2.627,0.407,-5.279,-0.279,0.359,2,14,0,0.194,51,0,0.270,0.9428,0,-2.540,0.925,-4.134,0.866,0.063,2,14,0,0.193,0,0,0.058,0.9598,0,2.474,1.421,0,51,0.198,0.000,0.000,0.000,0.000
13.0,-1.109,-0.828,-5.005,-0.005,0.050,2,14,0,0.200,0,0,0.031,0.9865,0,-0.761,2.667,-4.811,0.189,0.039,2,14,0,0.192,0,0,0.044,0.9396,0,0.618,-3.228,-4.124,0.876,0.057,2,14,0,0.163,0,0,0.045,0.9371,0,2.776,0.560,-5.193,-0.193,0.164,2,14,0,0.232,51,0,0.126,0.9428,0,-2.465,0.964,-4.184,0.816,0.037,2,14,0,0.194,0,0,0.026,0.9598,0,2.393,1.384,0,51,0.232,0.000,0.000,0.000,0.000
14.0,-1.112,-0.840,-4.944,0.056,0.053,2,14,0,0.196,0,0,0.022,0.9865,0,-0.745,2.643,-4.822,0.178,0.050,2,14,0,0.159,0,0,0.060,0.9396,0,0.684,-3.246,-4.197,0.803,0.022,2,14,0,0.200,0,0,0.026,0.9371,0,2.716,0.632,-5.325,-0.325,0.037,2,14,0,0.188,51,0,0.037,0.9428,0,-2.499,0.964,-4.154,0.846,0.019,2,14,0,0.157,0,0,0.014,0.9598,0,2.409,1.393,0,51,0.200,0.000,0.000,0.000,0.000
15.0,-1.094,-0.830,-5.014,-0.014,0.031,2,14,0,0.200,0,0,0.032,0.9865,0,-0.789,2.665,-4.801,0.199,0.013,2,14,0,0.156,0,0,0.017,0.9396,0,0.648,-3.203,-4.225,0.775,0.042,2,14,0,0.168,0,0,0.031,0.9371,0,2.668,0.674,-5.277,-0.277,0.061,2,14,0,0.164,51,0,0.038,0.9428,0,-2.502,0.911,-4.155,0.845,0.037,2,14,0,0.192,0,0,0.045,0.9598,0,2.398,1.373,0,51,0.200,0.000,0.000,0.000,0.000
16.0,-1.148,-0.845,-4.949,0.051,0.083,2,14,0,0.199,0,0,0.052,0.9865,0,-0.800,2.692,-4.833,0.167,0.017,2,14,0,0.160,0,0,0.037,0.9396,0,0.679,-3.224,-4.189,0.811,0.038,2,14,0,0.168,0,0,0.018,0.9371,0,2.709,0.699,-5.355,-0.355,0.052,2,14,0,0.165,51,0,0.036,0.9428,0,-2.468,0.922,-4.183,0.817,0.054,2,14,0,0.190,0,0,0.038,0.9598,0,2.335,1.426,0,51,0.199,0.000,0.000,0.000,0.000
17.0,-1.074,-0.837,-4.982,0.018,0.016,2,14,0,0.203,0,0,0.033,0.9865,0,-0.841,2.665,-4.715,0.285,0.025,2,14,0,0.257,0,0,0.038,0.9396,0,0.631,-3.190,-4.246,0.754,0.037,2,14,0,0.204,0,0,0.051,0.9371,0,2.724,0.705,-5.386,-0.386,0.050,2,14,0,0.193,51,0,0.047,0.9428,0,-2.477,0.955,-4.162,0.838,0.029,2,14,0,0.190,0,0,0.017,0.9598,0,2.419,1.361,0,51,0.257,0.000,0.000,0.000,0.000
18.0,-1.054,-0.844,-4.984,0.016,0.090,2,14,0,0.168,0,0,0.049,0.9865,0,-0.806,2.631,-4.746,0.254,0.016,2,14,0,0.240,0,0,0.024,0.9396,0,0.627,-3.245,-4.228,0.772,0.063,2,14,0,0.196,0,0,0.039,0.9371,0,2.692,0.690,-5.353,-0.353,0.027,2,14,0,0.239,51,0,0.028,0.9428,0,-2.556,0.968,-4.160,0.840,0.094,2,14,0,0.192,0,0,0.069,0.9598,0,2.494,1.351,0,51,0.240,0.000,0.000,0.000,0.000
19.0,-1.095,-0.855,-4.989,0.011,0.016,2,14,0,0.168,0,0,0.006,0.9865,0,-0.838,2.683,-4.785,0.215,0.029,2,14,0,0.192,0,0,0.044,0.9396,0,0.681,-3.221,-4.168,0.832,0.029,2,14,0,0.164,0,0,0.021,0.9371,0,2.673,0.651,-5.300,-0.300,0.048,2,14,0,0.161,51,0,0.033,0.9428,0,-2.486,0.959,-4.144,0.856,0.030,2,14,0,0.195,0,0,0.005,0.9598,0,2.437,1.389,0,51,0.195,0.000,0.000,0.000,0.000
20.0,-1.096,-0.849,-5.027,-0.027,0.024,2,14,0,0.175,0,0,0.011,0.9865,0,-0.793,2.727,-4.829,0.171,0.087,2,14,0,0.198,0,0,0.074,0.9396,0,0.694,-3.225,-4.190,0.810,0.023,2,14,0,0.166,0,0,0.032,0.9371,0,2.715,0.631,-5.304,-0.304,0.023,2,14,0,0.161,51,0,0.033,0.9428,0,-2.504,0.943,-4.139,0.861,0.024,2,14,0,0.192,0,0,0.017,0.9598,0,2.446,1.386,0,51,0.198,0.000,0.000,0.000,0.000
21.0,-1.098,-0.854,-5.069,-0.069,0.025,2,14,0,0.197,0,0,0.007,0.9865,0,-0.757,2.649,-4.737,0.263,0.041,2,14,0,0.196,0,0,0.046,0.9396,0,0.712,-3.247,-4.236,0.764,0.041,2,14,0,0.166,0,0,0.052,0.9371,0,2.738,0.667,-5.324,-0.324,0.059,2,14,0,0.194,51,0,0.035,0.9428,0,-2.501,0.994,-4.165,0.835,0.041,2,14,0,0.193,0,0,0.041,0.9598,0,2.489,1.391,0,51,0.197,0.000,0.000,0.000,0.000
22.0,-1.113,-0.859,-5.034,-0.034,0.018,2,14,0,0.207,0,0,0.014,0.9865,0,-0.811,2.628,-4.820,0.180,0.036,2,14,0,0.162,0,0,0.028,0.9396,0,0.579,-3.219,-4.153,0.847,0.060,2,14,0,0.164,0,0,0.084,0.9371,0,2.675,0.715,-5.299,-0.299,0.038,2,14,0,0.159,51,0,0.058,0.9428,0,-2.436,0.956,-4.179,0.821,0.053,2,14,0,0.189,0,0,0.055,0.9598,0,2.404,1.406,0,51,0.207,0.000,0.000,0.000,0.000
23.0,-1.114,-0.882,-5.005,-0.005,0.043,2,14,0,0.218,0,0,0.026,0.9865,0,-0.785,2.660,-4.820,0.180,0.022,2,14,0,0.196,0,0,0.020,0.9396,0,0.594,-3.225,-4.150,0.850,0.079,2,14,0,0.203,0,0,0.069,0.9371,0,2.708,0.677,-5.334,-0.334,0.029,2,14,0,0.195,51,0,0.014,0.9428,0,-2.491,0.939,-4.224,0.776,0.020,2,14,0,0.162,0,0,0.016,0.9598,0,2.412,1.420,0,51,0.218,0.000,0.000,0.000,0.000
24.0,-1.123,-0.875,-4.983,0.017,0.050,2,14,0,0.253,0,0,0.029,0.9865,0,-0.820,2.683,-4.817,0.183,0.012,2,14,0,0.190,0,0,0.032,0.9396,0,0.651,-3.199,-4.146,0.854,0.011,2,14,0,0.200,0,0,0.034,0.9371,0,2.722,0.675,-5.265,-0.265,0.054,2,14,0,0.191,51,0,0.024,0.9428,0,-2.467,0.974,-4.166,0.834,0.033,2,14,0,0.193,0,0,0.028,0.9598,0,2.428,1.424,0,51,0.253,0.000,0.000,0.000,0.000
