t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d5_planratio,d5_clipn,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d6_planratio,d6_clipn,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d7_planratio,d7_clipn,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,d8_planratio,d8_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
71.0,0.073,-0.290,-5.009,-0.009,0.052,2,14,0,0.183,0,0,0.072,0.0471,0,-0.088,3.083,-5.441,-0.441,0.059,2,14,0,0.175,0,0,0.061,0.0958,0,-0.439,-2.997,-5.291,-0.291,0.064,2,14,0,0.157,0,0,0.151,0.0997,0,3.015,-0.109,-4.816,0.184,0.009,2,14,0,0.175,0,0,0.068,0.0967,0,-2.938,-0.096,-5.662,-0.662,0.041,2,14,0,0.213,0,0,0.119,0.0955,0,3.001,3.216,-5.744,-0.744,0.062,2,14,0,0.172,0,0,0.108,0.0343,0,-2.913,3.041,-5.380,-0.380,0.047,2,14,0,0.149,0,0,0.024,0.0381,0,3.198,-3.031,-5.310,-0.310,0.055,2,14,0,0.195,0,0,0.106,0.0329,0,-2.767,-3.157,-5.397,-0.397,0.078,2,14,0,0.145,0,0,0.078,0.0486,0,2.336,0.439,0,0,0.213,0.000,0.000,0.000,0.000
72.0,0.012,-0.358,-5.005,-0.005,0.064,2,14,0,0.151,0,0,0.022,0.0471,0,-0.094,3.110,-5.401,-0.401,0.049,2,14,0,0.273,0,0,0.047,0.0958,0,-0.433,-3.026,-5.240,-0.240,0.082,2,14,0,0.173,0,0,0.124,0.0997,0,3.025,-0.077,-4.875,0.125,0.023,2,14,0,0.170,0,0,0.047,0.0967,0,-2.927,-0.095,-5.694,-0.694,0.057,2,14,0,0.174,0,0,0.110,0.0955,0,2.963,3.130,-5.747,-0.747,0.070,2,14,0,0.162,0,0,0.108,0.0343,0,-2.928,2.990,-5.389,-0.389,0.019,2,14,0,0.195,0,0,0.078,0.0381,0,3.144,-3.134,-5.319,-0.319,0.058,2,14,0,0.180,0,0,0.078,0.0329,0,-2.809,-3.236,-5.367,-0.367,0.028,2,14,0,0.208,0,0,0.139,0.0486,0,2.389,0.434,0,0,0.273,0.000,0.000,0.000,0.000
73.0,-0.021,-0.375,-5.061,-0.061,0.025,2,14,0,0.186,0,0,0.055,0.0471,0,-0.070,3.149,-5.346,-0.346,0.049,2,14,0,0.303,0,0,0.025,0.0958,0,-0.472,-3.127,-5.273,-0.273,0.092,2,14,0,0.174,0,0,0.090,0.0997,0,3.044,-0.081,-4.883,0.117,0.040,2,14,0,0.173,0,0,0.030,0.0967,0,-2.811,-0.116,-5.734,-0.734,0.077,2,14,0,0.186,0,0,0.091,0.0955,0,2.999,3.086,-5.775,-0.775,0.061,2,14,0,0.150,0,0,0.089,0.0343,0,-2.886,2.967,-5.303,-0.303,0.013,2,14,0,0.145,0,0,0.100,0.0381,0,3.185,-3.147,-5.354,-0.354,0.029,2,14,0,0.150,0,0,0.115,0.0329,0,-2.846,-3.218,-5.321,-0.321,0.040,2,14,0,0.147,0,0,0.124,0.0486,0,2.376,0.488,0,0,0.303,0.000,0.000,0.000,0.000
74.0,-0.054,-0.427,-5.014,-0.014,0.006,2,14,0,0.183,0,0,0.117,0.0471,0,-0.025,3.130,-5.300,-0.300,0.021,2,14,0,0.200,0,0,0.028,0.0958,0,-0.480,-3.211,-5.274,-0.274,0.079,2,14,0,0.187,0,0,0.125,0.0997,0,3.063,-0.065,-4.870,0.130,0.029,2,14,0,0.201,0,0,0.015,0.0967,0,-2.711,-0.102,-5.681,-0.681,0.059,2,14,0,0.154,0,0,0.150,0.0955,0,3.010,3.067,-5.778,-0.778,0.057,2,14,0,0.156,0,0,0.093,0.0343,0,-2.879,3.019,-5.282,-0.282,0.055,2,14,0,0.205,0,0,0.057,0.0381,0,3.187,-3.098,-5.337,-0.337,0.056,2,14,0,0.180,0,0,0.093,0.0329,0,-2.841,-3.151,-5.389,-0.389,0.067,2,14,0,0.209,0,0,0.059,0.0486,0,2.365,0.524,0,0,0.209,0.000,0.000,0.000,0.000
75.0,0.004,-0.401,-4.967,0.033,0.053,2,14,0,0.182,0,0,0.068,0.0471,0,0.015,3.136,-5.316,-0.316,0.013,2,14,0,0.208,0,0,0.066,0.0958,0,-0.403,-3.256,-5.315,-0.315,0.064,2,14,0,0.156,0,0,0.122,0.0997,0,3.128,-0.050,-4.888,0.112,0.028,2,14,0,0.146,0,0,0.060,0.0967,0,-2.657,-0.042,-5.712,-0.712,0.065,2,14,0,0.174,0,0,0.185,0.0955,0,3.051,3.054,-5.848,-0.848,0.069,2,14,0,0.211,0,0,0.086,0.0343,0,-2.935,3.013,-5.339,-0.339,0.046,2,14,0,0.183,0,0,0.058,0.0381,0,3.120,-3.038,-5.352,-0.352,0.077,2,14,0,0.176,0,0,0.037,0.0329,0,-2.862,-3.179,-5.395,-0.395,0.047,2,14,0,0.233,0,0,0.093,0.0486,0,2.461,0.478,0,0,0.233,0.000,0.000,0.000,0.000
76.0,0.026,-0.355,-4.937,0.063,0.046,2,14,0,0.158,0,0,0.020,0.0471,0,0.106,3.174,-5.351,-0.351,0.025,2,14,0,0.144,0,0,0.165,0.0958,0,-0.360,-3.280,-5.254,-0.254,0.068,2,14,0,0.240,0,0,0.144,0.0997,0,3.107,-0.028,-4.870,0.130,0.014,2,14,0,0.183,0,0,0.057,0.0967,0,-2.782,0.005,-5.706,-0.706,0.108,2,14,0,0.193,0,0,0.069,0.0955,0,3.103,3.013,-5.811,-0.811,0.059,2,14,0,0.236,0,0,0.127,0.0343,0,-2.937,3.087,-5.328,-0.328,0.050,2,14,0,0.174,0,0,0.035,0.0381,0,3.031,-2.997,-5.366,-0.366,0.055,2,14,0,0.160,0,0,0.098,0.0329,0,-2.881,-3.115,-5.384,-0.384,0.068,2,14,0,0.177,0,0,0.066,0.0486,0,2.530,0.456,0,0,0.240,0.000,0.000,0.000,0.000
77.0,-0.024,-0.339,-4.977,0.023,0.037,2,14,0,0.187,0,0,0.046,0.0471,0,0.030,3.195,-5.347,-0.347,0.081,2,14,0,0.174,0,0,0.105,0.0958,0,-0.354,-3.260,-5.256,-0.256,0.086,2,14,0,0.146,0,0,0.127,0.0997,0,3.131,-0.059,-4.830,0.170,0.029,2,14,0,0.171,0,0,0.059,0.0967,0,-2.838,0.067,-5.674,-0.674,0.085,2,14,0,0.222,0,0,0.095,0.0955,0,3.196,3.056,-5.800,-0.800,0.081,2,14,0,0.171,0,0,0.149,0.0343,0,-2.805,3.130,-5.321,-0.321,0.041,2,14,0,0.186,0,0,0.121,0.0381,0,2.910,-2.999,-5.312,-0.312,0.023,2,14,0,0.181,0,0,0.203,0.0329,0,-2.784,-3.062,-5.398,-0.398,0.065,2,14,0,0.216,0,0,0.048,0.0486,0,2.442,0.439,0,0,0.222,0.000,0.000,0.000,0.000
78.0,0.065,-0.284,-4.991,0.009,0.042,2,14,0,0.182,0,0,0.068,0.0471,0,-0.078,3.179,-5.364,-0.364,0.084,2,14,0,0.172,0,0,0.053,0.0958,0,-0.287,-3.209,-5.271,-0.271,0.095,2,14,0,0.177,0,0,0.118,0.0997,0,3.157,-0.112,-4.850,0.150,0.050,2,14,0,0.192,0,0,0.093,0.0967,0,-2.956,0.026,-5.704,-0.704,0.061,2,14,0,0.264,0,0,0.126,0.0955,0,3.242,3.130,-5.805,-0.805,0.081,2,14,0,0.151,0,0,0.170,0.0343,0,-2.800,3.150,-5.363,-0.363,0.042,2,14,0,0.190,0,0,0.142,0.0381,0,2.976,-3.043,-5.340,-0.340,0.083,2,14,0,0.153,0,0,0.127,0.0333,0,-2.701,-3.014,-5.393,-0.393,0.033,2,14,0,0.174,0,0,0.143,0.0486,0,2.425,0.356,0,0,0.264,0.000,0.000,0.000,0.000
79.0,0.124,-0.302,-4.971,0.029,0.010,2,14,0,0.159,0,0,0.109,0.0471,0,-0.084,3.163,-5.302,-0.302,0.049,2,14,0,0.176,0,0,0.045,0.0958,0,-0.236,-3.113,-5.253,-0.253,0.092,2,14,0,0.170,0,0,0.145,0.0997,0,3.106,-0.110,-4.835,0.165,0.067,2,14,0,0.178,0,0,0.049,0.0967,0,-2.951,0.055,-5.726,-0.726,0.038,2,14,0,0.218,0,0,0.137,0.0955,0,3.201,3.258,-5.730,-0.730,0.108,2,14,0,0.172,0,0,0.177,0.0357,0,-2.898,3.145,-5.358,-0.358,0.077,2,14,0,0.149,0,0,0.080,0.0381,0,3.046,-3.085,-5.365,-0.365,0.108,2,14,0,0.172,0,0,0.058,0.0346,0,-2.696,-3.013,-5.384,-0.384,0.030,2,14,0,0.172,0,0,0.148,0.0486,0,2.466,0.327,0,0,0.218,0.000,0.000,0.000,0.000
80.0,0.110,-0.274,-5.058,-0.058,0.051,2,14,0,0.185,0,0,0.110,0.0471,0,-0.097,3.113,-5.359,-0.359,0.039,2,14,0,0.146,0,0,0.046,0.0958,0,-0.296,-3.012,-5.256,-0.256,0.095,2,14,0,0.178,0,0,0.151,0.0997,0,2.963,-0.128,-4.803,0.197,0.055,2,14,0,0.153,0,0,0.122,0.0967,0,-2.908,0.069,-5.693,-0.693,0.080,2,14,0,0.204,0,0,0.119,0.0955,0,3.023,3.289,-5.783,-0.783,0.122,2,14,0,0.197,0,0,0.159,0.0357,0,-3.044,3.077,-5.355,-0.355,0.081,2,14,0,0.204,0,0,0.132,0.0381,0,3.129,-3.101,-5.371,-0.371,0.082,2,14,0,0.209,0,0,0.043,0.0346,0,-2.780,-3.027,-5.381,-0.381,0.080,2,14,0,0.147,0,0,0.080,0.0486,0,2.487,0.297,0,0,0.209,0.000,0.000,0.000,0.000
81.0,0.071,-0.272,-5.032,-0.032,0.078,2,14,0,0.185,0,0,0.083,0.0471,0,-0.048,3.042,-5.387,-0.387,0.018,2,14,0,0.143,0,0,0.089,0.0958,0,-0.396,-2.954,-5.302,-0.302,0.081,2,14,0,0.171,0,0,0.183,0.0997,0,2.997,-0.094,-4.833,0.167,0.055,2,14,0,0.429,0,0,0.079,0.0967,0,-2.888,0.041,-5.666,-0.666,0.088,2,14,0,0.154,0,0,0.084,0.0955,0,2.870,3.294,-5.794,-0.794,0.091,2,14,0,0.218,0,0,0.256,0.0357,0,-3.095,3.018,-5.320,-0.320,0.046,2,14,0,0.182,0,0,0.188,0.0381,0,3.248,-3.095,-5.361,-0.361,0.053,2,14,0,0.172,0,0,0.150,0.0346,0,-2.808,-3.105,-5.370,-0.370,0.081,2,14,0,0.172,0,0,0.012,0.0486,0,2.418,0.399,0,0,0.429,0.000,0.000,0.000,0.000
82.0,-0.018,-0.314,-5.061,-0.061,0.084,2,14,0,0.182,0,0,0.043,0.0471,0,-0.143,3.093,-5.387,-0.387,0.033,2,14,0,0.173,0,0,0.095,0.0958,0,-0.473,-2.993,-5.314,-0.314,0.088,2,14,0,0.179,0,0,0.173,0.0997,0,2.948,-0.012,-4.782,0.218,0.053,2,14,0,0.147,0,0,0.140,0.0967,0,-2.897,-0.070,-5.683,-0.683,0.091,2,14,0,0.153,0,0,0.070,0.0955,0,2.835,3.185,-5.793,-0.793,0.113,2,14,0,0.169,0,0,0.242,0.0448,0,-3.023,3.022,-5.356,-0.356,0.092,2,14,0,0.194,0,0,0.122,0.0381,0,3.274,-3.064,-5.390,-0.390,0.030,2,14,0,0.153,0,0,0.174,0.0346,0,-2.832,-3.159,-5.395,-0.395,0.041,2,14,0,0.147,0,0,0.063,0.0486,0,2.367,0.473,0,0,0.194,0.000,0.000,0.000,0.000
83.0,-0.090,-0.356,-4.992,0.008,0.049,2,14,0,0.183,0,0,0.111,0.0471,0,-0.155,3.136,-5.382,-0.382,0.040,2,14,0,0.172,0,0,0.103,0.0958,0,-0.510,-3.107,-5.351,-0.351,0.112,2,14,0,0.146,0,0,0.134,0.0997,0,2.943,-0.015,-4.788,0.212,0.075,2,14,0,0.173,0,0,0.143,0.0967,0,-2.835,-0.128,-5.737,-0.737,0.074,2,14,0,0.237,0,0,0.099,0.0955,0,2.950,3.062,-5.755,-0.755,0.149,2,14,0,0.172,0,0,0.146,0.0473,0,-2.862,2.989,-5.317,-0.317,0.101,2,14,0,0.148,0,0,0.090,0.0381,0,3.283,-3.070,-5.350,-0.350,0.081,2,14,0,0.206,0,0,0.183,0.0386,0,-2.883,-3.184,-5.341,-0.341,0.018,2,14,0,0.145,0,0,0.108,0.0486,0,2.374,0.521,0,0,0.237,0.000,0.000,0.000,0.000
84.0,-0.118,-0.369,-4.989,0.011,0.031,2,14,0,0.159,0,0,0.141,0.0471,0,-0.016,3.146,-5.385,-0.385,0.065,2,14,0,0.153,0,0,0.039,0.0958,0,-0.449,-3.160,-5.239,-0.239,0.100,2,14,0,0.384,0,0,0.074,0.0997,0,3.124,-0.049,-4.847,0.153,0.116,2,14,0,0.171,0,0,0.056,0.0967,0,-2.795,-0.165,-5.698,-0.698,0.028,2,14,0,0.186,0,0,0.144,0.0955,0,3.144,3.026,-5.747,-0.747,0.131,2,14,0,0.175,0,0,0.131,0.0473,0,-2.795,3.033,-5.259,-0.259,0.059,2,14,0,0.207,0,0,0.120,0.0381,0,3.102,-3.018,-5.351,-0.351,0.129,2,14,0,0.172,0,0,0.051,0.0403,0,-2.809,-3.110,-5.338,-0.338,0.044,2,14,0,0.180,0,0,0.016,0.0486,0,2.362,0.477,0,0,0.384,0.000,0.000,0.000,0.000
85.0,-0.100,-0.385,-4.978,0.022,0.080,2,14,0,0.183,0,0,0.130,0.0471,0,-0.027,3.116,-5.366,-0.366,0.026,2,14,0,0.151,0,0,0.029,0.0958,0,-0.381,-3.246,-5.299,-0.299,0.078,2,14,0,0.150,0,0,0.108,0.0997,0,3.215,-0.107,-4.826,0.174,0.051,2,14,0,0.202,0,0,0.146,0.0967,0,-2.811,-0.143,-5.723,-0.723,0.058,2,14,0,0.186,0,0,0.120,0.0955,0,3.247,3.006,-5.789,-0.789,0.052,2,14,0,0.184,0,0,0.218,0.0473,0,-2.800,3.078,-5.316,-0.316,0.034,2,14,0,0.173,0,0,0.113,0.0381,0,2.954,-3.048,-5.352,-0.352,0.078,2,14,0,0.146,0,0,0.146,0.0403,0,-2.842,-3.071,-5.403,-0.403,0.030,2,14,0,0.148,0,0,0.036,0.0486,0,2.469,0.454,0,0,0.202,0.000,0.000,0.000,0.000
86.0,-0.005,-0.426,-4.991,0.009,0.101,2,14,0,0.160,0,0,0.094,0.0471,0,-0.054,3.074,-5.352,-0.352,0.006,2,14,0,0.148,0,0,0.057,0.0958,0,-0.342,-3.273,-5.259,-0.259,0.038,2,14,0,0.177,0,0,0.142,0.0997,0,3.248,-0.163,-4.801,0.199,0.036,2,14,0,0.177,0,0,0.196,0.0967,0,-2.805,-0.060,-5.650,-0.650,0.084,2,14,0,0.157,0,0,0.051,0.0955,0,3.244,3.040,-5.843,-0.843,0.076,2,14,0,0.211,0,0,0.198,0.0473,0,-2.849,3.119,-5.282,-0.282,0.064,2,14,0,0.184,0,0,0.082,0.0381,0,2.938,-3.103,-5.355,-0.355,0.026,2,14,0,0.174,0,0,0.165,0.0403,0,-2.872,-3.084,-5.396,-0.396,0.011,2,14,0,0.210,0,0,0.056,0.0486,0,2.541,0.438,0,0,0.211,0.000,0.000,0.000,0.000
87.0,0.076,-0.337,-5.069,-0.069,0.086,2,14,0,0.187,0,0,0.055,0.0471,0,0.003,3.093,-5.310,-0.310,0.034,2,14,0,0.170,0,0,0.069,0.0958,0,-0.323,-3.243,-5.321,-0.321,0.066,2,14,0,0.178,0,0,0.121,0.0997,0,3.138,-0.158,-4.801,0.199,0.102,2,14,0,0.175,0,0,0.106,0.0967,0,-2.809,0.047,-5.679,-0.679,0.071,2,14,0,0.182,0,0,0.080,0.0955,0,3.215,3.135,-5.784,-0.784,0.126,2,14,0,0.176,0,0,0.145,0.0473,0,-2.911,3.128,-5.364,-0.364,0.059,2,14,0,0.176,0,0,0.062,0.0381,0,2.971,-3.075,-5.319,-0.319,0.072,2,14,0,0.219,0,0,0.131,0.0403,0,-2.919,-3.090,-5.390,-0.390,0.026,2,14,0,0.143,0,0,0.103,0.0486,0,2.602,0.404,0,0,0.219,0.000,0.000,0.000,0.000
88.0,0.137,-0.296,-4.992,0.008,0.032,2,14,0,0.159,0,0,0.124,0.0471,0,0.011,3.138,-5.353,-0.353,0.044,2,14,0,0.577,0,0,0.066,0.0958,0,-0.326,-3.169,-5.329,-0.329,0.086,2,14,0,0.175,0,0,0.064,0.0997,0,2.984,-0.076,-4.818,0.182,0.093,2,14,0,0.149,0,0,0.089,0.0967,0,-2.773,0.107,-5.680,-0.680,0.023,2,14,0,0.162,0,0,0.151,0.0955,0,3.093,3.234,-5.733,-0.733,0.124,2,14,0,0.144,0,0,0.100,0.0473,0,-2.991,3.116,-5.377,-0.377,0.039,2,14,0,0.146,0,0,0.094,0.0381,0,3.039,-3.035,-5.365,-0.365,0.081,2,14,0,0.243,0,0,0.069,0.0403,0,-2.848,-3.081,-5.370,-0.370,0.059,2,14,0,0.173,0,0,0.034,0.0486,0,2.525,0.367,0,0,0.577,0.000,0.000,0.000,0.000
89.0,0.167,-0.299,-4.976,0.024,0.043,2,14,0,0.221,0,0,0.153,0.0471,0,-0.037,3.182,-5.298,-0.298,0.041,2,14,0,0.147,0,0,0.053,0.0958,0,-0.397,-3.099,-5.321,-0.321,0.073,2,14,0,0.174,0,0,0.040,0.0997,0,2.968,-0.037,-4.832,0.168,0.039,2,14,0,0.150,0,0,0.111,0.0967,0,-2.825,0.090,-5.719,-0.719,0.061,2,14,0,0.152,0,0,0.119,0.0955,0,3.027,3.210,-5.712,-0.712,0.069,2,14,0,0.191,0,0,0.087,0.0473,0,-2.943,3.085,-5.360,-0.360,0.036,2,14,0,0.146,0,0,0.038,0.0381,0,3.005,-3.089,-5.362,-0.362,0.074,2,14,0,0.176,0,0,0.098,0.0403,0,-2.720,-3.104,-5.351,-0.351,0.057,2,14,0,0.167,0,0,0.095,0.0486,0,2.324,0.409,0,0,0.221,0.000,0.000,0.000,0.000
90.0,0.047,-0.277,-5.017,-0.017,0.093,2,14,0,0.189,0,0,0.066,0.0471,0,-0.068,3.151,-5.441,-0.441,0.041,2,14,0,0.181,0,0,0.025,0.0958,0,-0.389,-3.032,-5.303,-0.303,0.033,2,14,0,0.147,0,0,0.105,0.0997,0,2.955,-0.048,-4.857,0.143,0.050,2,14,0,0.183,0,0,0.122,0.0967,0,-2.832,0.084,-5.739,-0.739,0.070,2,14,0,0.251,0,0,0.113,0.0955,0,2.944,3.168,-5.736,-0.736,0.042,2,14,0,0.186,0,0,0.131,0.0473,0,-2.893,3.095,-5.318,-0.318,0.030,2,14,0,0.158,0,0,0.035,0.0381,0,3.161,-3.115,-5.269,-0.269,0.092,2,14,0,0.178,0,0,0.076,0.0403,0,-2.611,-3.128,-5.348,-0.348,0.006,2,14,0,0.146,0,0,0.209,0.0486,0,2.225,0.409,0,0,0.251,0.000,0.000,0.000,0.000
91.0,-0.046,-0.271,-4.989,0.011,0.067,2,14,0,0.159,0,0,0.093,0.0471,0,-0.044,3.130,-5.362,-0.362,0.023,2,14,0,0.176,0,0,0.010,0.0958,0,-0.350,-3.037,-5.236,-0.236,0.030,2,14,0,0.288,0,0,0.105,0.0997,0,3.089,-0.018,-4.823,0.177,0.081,2,14,0,0.223,0,0,0.059,0.0967,0,-2.867,0.032,-5.679,-0.679,0.086,2,14,0,0.145,0,0,0.066,0.0955,0,2.919,3.163,-5.834,-0.834,0.041,2,14,0,0.148,0,0,0.155,0.0473,0,-2.914,3.046,-5.291,-0.291,0.031,2,14,0,0.190,0,0,0.019,0.0381,0,3.214,-3.087,-5.334,-0.334,0.038,2,14,0,0.174,0,0,0.115,0.0403,0,-2.747,-3.116,-5.353,-0.353,0.100,2,14,0,0.172,0,0,0.074,0.0486,0,2.401,0.352,0,0,0.288,0.000,0.000,0.000,0.000
92.0,-0.026,-0.299,-5.010,-0.010,0.041,2,14,0,0.149,0,0,0.060,0.0471,0,-0.067,3.155,-5.335,-0.335,0.020,2,14,0,0.178,0,0,0.027,0.0958,0,-0.394,-3.073,-5.328,-0.328,0.060,2,14,0,0.175,0,0,0.065,0.0997,0,3.211,-0.034,-4.817,0.183,0.047,2,14,0,0.144,0,0,0.144,0.0967,0,-2.941,-0.048,-5.668,-0.668,0.083,2,14,0,0.182,0,0,0.102,0.0955,0,3.012,3.144,-5.839,-0.839,0.086,2,14,0,0.154,0,0,0.060,0.0473,0,-2.932,2.994,-5.338,-0.338,0.016,2,14,0,0.252,0,0,0.074,0.0381,0,3.244,-3.075,-5.362,-0.362,0.028,2,14,0,0.176,0,0,0.144,0.0403,0,-2.813,-3.150,-5.373,-0.373,0.084,2,14,0,0.148,0,0,0.053,0.0486,0,2.420,0.401,0,0,0.252,0.000,0.000,0.000,0.000
93.0,0.013,-0.333,-4.933,0.067,0.046,2,14,0,0.156,0,0,0.009,0.0471,0,-0.078,3.097,-5.346,-0.346,0.020,2,14,0,0.175,0,0,0.041,0.0958,0,-0.386,-3.132,-5.312,-0.312,0.065,2,14,0,0.147,0,0,0.009,0.0997,0,3.206,-0.076,-4.874,0.126,0.044,2,14,0,0.147,0,0,0.134,0.0967,0,-2.904,-0.150,-5.677,-0.677,0.059,2,14,0,0.155,0,0,0.138,0.0955,0,3.069,3.086,-5.757,-0.757,0.077,2,14,0,0.142,0,0,0.049,0.0473,0,-2.963,3.035,-5.342,-0.342,0.028,2,14,0,0.178,0,0,0.060,0.0381,0,3.190,-3.043,-5.341,-0.341,0.076,2,14,0,0.178,0,0,0.095,0.0403,0,-2.898,-3.167,-5.349,-0.349,0.059,2,14,0,0.147,0,0,0.107,0.0486,0,2.512,0.408,0,0,0.178,0.000,0.000,0.000,0.000
94.0,0.039,-0.400,-4.995,0.005,0.042,2,14,0,0.217,0,0,0.065,0.0471,0,-0.066,3.062,-5.386,-0.386,0.006,2,14,0,0.175,0,0,0.071,0.0958,0,-0.366,-3.183,-5.282,-0.282,0.036,2,14,0,0.152,0,0,0.049,0.0997,0,3.122,-0.103,-4.825,0.175,0.081,2,14,0,0.220,0,0,0.058,0.0967,0,-2.859,-0.187,-5.665,-0.665,0.043,2,14,0,0.157,0,0,0.160,0.0955,0,3.153,3.075,-5.741,-0.741,0.054,2,14,0,0.169,0,0,0.102,0.0473,0,-2.958,3.023,-5.416,-0.416,0.038,2,14,0,0.176,0,0,0.064,0.0381,0,3.142,-2.947,-5.331,-0.331,0.080,2,14,0,0.181,0,0,0.129,0.0403,0,-2.930,-3.101,-5.369,-0.369,0.048,2,14,0,0.143,0,0,0.112,0.0486,0,2.567,0.409,0,0,0.220,0.000,0.000,0.000,0.000
95.0,0.058,-0.396,-4.989,0.011,0.008,2,14,0,0.212,0,0,0.070,0.0471,0,-0.050,3.113,-5.364,-0.364,0.032,2,14,0,0.181,0,0,0.020,0.0958,0,-0.385,-3.189,-5.273,-0.273,0.010,2,14,0,0.210,0,0,0.053,0.0997,0,3.014,-0.092,-4.792,0.208,0.064,2,14,0,0.146,0,0,0.061,0.0967,0,-2.861,-0.168,-5.674,-0.674,0.082,2,14,0,0.186,0,0,0.143,0.0955,0,3.138,3.115,-5.739,-0.739,0.039,2,14,0,0.148,0,0,0.069,0.0473,0,-2.955,3.053,-5.338,-0.338,0.035,2,14,0,0.149,0,0,0.045,0.0381,0,3.030,-3.000,-5.388,-0.388,0.076,2,14,0,0.324,0,0,0.098,0.0403,0,-2.947,-3.038,-5.451,-0.451,0.048,2,14,0,0.150,0,0,0.142,0.0486,0,2.573,0.429,0,0,0.324,0.000,0.000,0.000,0.000
96.0,0.085,-0.306,-5.029,-0.029,0.040,2,14,0,0.177,0,0,0.072,0.0471,0,-0.083,3.163,-5.377,-0.377,0.034,2,14,0,0.288,0,0,0.043,0.0958,0,-0.383,-3.173,-5.292,-0.292,0.015,2,14,0,0.207,0,0,0.037,0.0997,0,2.998,-0.081,-4.833,0.167,0.014,2,14,0,0.153,0,0,0.076,0.0967,0,-2.816,-0.090,-5.732,-0.732,0.110,2,14,0,0.189,0,0,0.069,0.0955,0,3.141,3.126,-5.728,-0.728,0.039,2,14,0,0.146,0,0,0.070,0.0473,0,-3.009,3.056,-5.386,-0.386,0.025,2,14,0,0.176,0,0,0.098,0.0381,0,3.059,-3.045,-5.366,-0.366,0.051,2,14,0,0.180,0,0,0.048,0.0403,0,-2.882,-3.027,-5.441,-0.441,0.071,2,14,0,0.172,0,0,0.095,0.0486,0,2.507,0.421,0,0,0.288,0.000,0.000,0.000,0.000
97.0,0.033,-0.281,-5.028,-0.028,0.042,2,14,0,0.199,0,0,0.057,0.0471,0,-0.052,3.125,-5.377,-0.377,0.023,2,14,0,0.148,0,0,0.005,0.0958,0,-0.325,-3.195,-5.231,-0.231,0.027,2,14,0,0.170,0,0,0.080,0.0997,0,3.016,-0.078,-4.846,0.154,0.019,2,14,0,0.179,0,0,0.057,0.0967,0,-2.782,-0.034,-5.673,-0.673,0.089,2,14,0,0.157,0,0,0.059,0.0955,0,3.120,3.135,-5.809,-0.809,0.058,2,14,0,0.152,0,0,0.048,0.0473,0,-2.914,3.057,-5.277,-0.277,0.062,2,14,0,0.149,0,0,0.009,0.0381,0,3.094,-3.102,-5.376,-0.376,0.043,2,14,0,0.145,0,0,0.034,0.0403,0,-2.818,-3.048,-5.404,-0.404,0.074,2,14,0,0.173,0,0,0.049,0.0486,0,2.503,0.379,0,0,0.199,0.000,0.000,0.000,0.000
98.0,-0.008,-0.296,-5.077,-0.077,0.039,2,14,0,0.162,0,0,0.050,0.0471,0,-0.005,3.108,-5.420,-0.420,0.018,2,14,0,0.143,0,0,0.053,0.0958,0,-0.379,-3.174,-5.285,-0.285,0.041,2,14,0,0.146,0,0,0.038,0.0997,0,3.036,-0.096,-4.840,0.160,0.041,2,14,0,0.176,0,0,0.042,0.0967,0,-2.865,0.084,-5.695,-0.695,0.068,2,14,0,0.183,0,0,0.112,0.0955,0,3.002,3.215,-5.832,-0.832,0.059,2,14,0,0.241,0,0,0.104,0.0473,0,-2.845,3.077,-5.290,-0.290,0.044,2,14,0,0.218,0,0,0.066,0.0381,0,3.037,-3.113,-5.327,-0.327,0.014,2,14,0,0.149,0,0,0.076,0.0403,0,-2.754,-3.038,-5.361,-0.361,0.061,2,14,0,0.217,0,0,0.086,0.0486,0,2.381,0.417,0,0,0.241,0.000,0.000,0.000,0.000
