t_wall,drone,x,y,z,vx,vy,vz,vcmd_x,vcmd_y,vcmd_z,cmd_is_pos,cmd_age_s
1783579718.3026,2,-18.3258,16.5489,-3.8348,-0.7567,-2.7741,-0.0476,-0.7658,-2.9006,-0.0407,0,0.0176
1783579718.3027,4,-18.5560,24.7998,-3.8779,-0.5023,-2.3307,0.0701,-0.5060,-2.5194,0.0685,0,0.0179
1783579718.3067,0,-18.7607,11.3462,-5.0104,-0.4587,-1.3597,0.0208,-0.4194,-1.5563,0.0107,0,0.0058
1783579718.3067,3,-18.8935,24.7878,-4.2061,-0.5111,-2.5836,0.0043,-0.4452,-2.7760,0.0022,0,0.0143
1783579718.3106,4,-18.5600,24.7807,-3.8776,-0.5020,-2.3346,0.0706,-0.5048,-2.5307,0.0680,0,0.0058
1783579718.3107,1,-18.7808,18.8341,-4.0708,-0.5129,-3.0502,0.0724,-0.4736,-2.9624,0.0524,0,0.0137
1783579718.3107,2,-18.3316,16.5261,-3.8352,-0.7572,-2.7779,-0.0477,-0.7618,-2.9017,-0.0398,0,0.0057
1783579718.3145,0,-18.7640,11.3353,-5.0101,-0.4578,-1.3632,0.0203,-0.4194,-1.5563,0.0107,0,0.0137
1783579718.3146,3,-18.8979,24.7673,-4.2056,-0.5100,-2.5874,0.0042,-0.4438,-2.7836,0.0012,0,0.0024
1783579718.3186,2,-18.3375,16.5033,-3.8355,-0.7577,-2.7817,-0.0478,-0.7618,-2.9017,-0.0398,0,0.0136
1783579718.3190,1,-18.7850,18.8094,-4.0702,-0.5122,-3.0508,0.0721,-0.4727,-2.9625,0.0509,0,0.0028
1783579718.3190,4,-18.5640,24.7616,-3.8773,-0.5018,-2.3384,0.0710,-0.5048,-2.5307,0.0680,0,0.0142
1783579718.3225,0,-18.7673,11.3243,-5.0099,-0.4569,-1.3666,0.0199,-0.4189,-1.5632,0.0101,0,0.0015
1783579718.3226,3,-18.9022,24.7468,-4.2051,-0.5090,-2.5912,0.0042,-0.4438,-2.7836,0.0012,0,0.0104
1783579718.3267,4,-18.5680,24.7425,-3.8770,-0.5015,-2.3423,0.0714,-0.5046,-2.5384,0.0674,0,0.0020
1783579718.3269,1,-18.7891,18.7847,-4.0695,-0.5115,-3.0514,0.0718,-0.4727,-2.9625,0.0509,0,0.0107
1783579718.3269,2,-18.3433,16.4805,-3.8358,-0.7582,-2.7854,-0.0478,-0.7598,-2.9022,-0.0392,0,0.0018
1783579718.3305,3,-18.9065,24.7262,-4.2046,-0.5080,-2.5951,0.0041,-0.4438,-2.7836,0.0012,0,0.0183
1783579718.3310,0,-18.7707,11.3134,-5.0096,-0.4560,-1.3701,0.0195,-0.4189,-1.5632,0.0101,0,0.0100
1783579718.3350,1,-18.7933,18.7601,-4.0689,-0.5107,-3.0520,0.0715,-0.4727,-2.9625,0.0509,0,0.0189
1783579718.3350,2,-18.3492,16.4577,-3.8361,-0.7586,-2.7891,-0.0478,-0.7598,-2.9022,-0.0392,0,0.0099
1783579718.3351,4,-18.5720,24.7234,-3.8767,-0.5012,-2.3461,0.0717,-0.5046,-2.5384,0.0674,0,0.0104
1783579718.3385,0,-18.7740,11.3024,-5.0094,-0.4551,-1.3735,0.0190,-0.4189,-1.5632,0.0101,0,0.0175
1783579718.3387,3,-18.9109,24.7057,-4.2041,-0.5070,-2.5989,0.0040,-0.4423,-2.7912,-0.0003,0,0.0060
1783579718.3425,4,-18.5760,24.7043,-3.8764,-0.5010,-2.3500,0.0720,-0.5046,-2.5384,0.0674,0,0.0178
1783579718.3430,1,-18.7974,18.7354,-4.0683,-0.5100,-3.0526,0.0710,-0.4718,-2.9627,0.0490,0,0.0064
1783579718.3431,2,-18.3550,16.4349,-3.8365,-0.7590,-2.7928,-0.0479,-0.7598,-2.9022,-0.0392,0,0.0180
1783579718.3466,3,-18.9159,24.6850,-4.2040,-0.5062,-2.6028,0.0036,-0.4423,-2.7912,-0.0003,0,0.0139
1783579718.3468,0,-18.7773,11.2913,-5.0092,-0.4543,-1.3770,0.0186,-0.4167,-1.5735,0.0094,0,0.0050
1783579718.3508,2,-18.3609,16.4120,-3.8368,-0.7595,-2.7964,-0.0479,-0.7557,-2.9033,-0.0382,0,0.0056
1783579718.3509,4,-18.5799,24.6851,-3.8760,-0.5007,-2.3539,0.0723,-0.5032,-2.5500,0.0664,0,0.0058
1783579718.3510,1,-18.8015,18.7107,-4.0677,-0.5093,-3.0532,0.0706,-0.4718,-2.9627,0.0490,0,0.0144
1783579718.3545,0,-18.7815,11.2801,-5.0091,-0.4537,-1.3805,0.0181,-0.4167,-1.5735,0.0094,0,0.0127
1783579718.3547,3,-18.9209,24.6643,-4.2038,-0.5054,-2.6067,0.0032,-0.4387,-2.8028,-0.0010,0,0.0012
1783579718.3587,1,-18.8056,18.6860,-4.0670,-0.5086,-3.0538,0.0701,-0.4692,-2.9631,0.0478,0,0.0019
1783579718.3587,2,-18.3668,16.3892,-3.8372,-0.7598,-2.8000,-0.0478,-0.7557,-2.9033,-0.0382,0,0.0135
1783579718.3589,4,-18.5839,24.6660,-3.8757,-0.5005,-2.3577,0.0726,-0.5032,-2.5500,0.0664,0,0.0138
1783579718.3626,3,-18.9258,24.6435,-4.2037,-0.5046,-2.6106,0.0029,-0.4387,-2.8028,-0.0010,0,0.0091
1783579718.3627,0,-18.7858,11.2689,-5.0090,-0.4532,-1.3840,0.0176,-0.4162,-1.5805,0.0091,0,0.0008
1783579718.3670,1,-18.8097,18.6613,-4.0664,-0.5078,-3.0544,0.0696,-0.4692,-2.9631,0.0478,0,0.0103
1783579718.3671,2,-18.3727,16.3663,-3.8375,-0.7602,-2.8035,-0.0477,-0.7537,-2.9038,-0.0375,0,0.0006
1783579718.3671,4,-18.5879,24.6468,-3.8753,-0.5002,-2.3616,0.0728,-0.5030,-2.5577,0.0658,0,0.0022
1783579718.3706,0,-18.7900,11.2577,-5.0089,-0.4526,-1.3875,0.0172,-0.4162,-1.5805,0.0091,0,0.0087
1783579718.3707,3,-18.9307,24.6227,-4.2035,-0.5039,-2.6145,0.0025,-0.4387,-2.8028,-0.0010,0,0.0173
1783579718.3747,2,-18.3786,16.3434,-3.8379,-0.7605,-2.8069,-0.0476,-0.7537,-2.9038,-0.0375,0,0.0082
1783579718.3750,1,-18.8139,18.6367,-4.0658,-0.5071,-3.0550,0.0691,-0.4692,-2.9631,0.0478,0,0.0183
1783579718.3751,4,-18.5919,24.6275,-3.8750,-0.5000,-2.3655,0.0730,-0.5030,-2.5577,0.0658,0,0.0101
1783579718.3787,0,-18.7942,11.2464,-5.0088,-0.4521,-1.3909,0.0167,-0.4162,-1.5805,0.0091,0,0.0168
1783579718.3789,3,-18.9356,24.6019,-4.2034,-0.5031,-2.6184,0.0020,-0.4351,-2.8145,-0.0014,0,0.0059
1783579718.3826,1,-18.8180,18.6120,-4.0652,-0.5064,-3.0556,0.0685,-0.4683,-2.9632,0.0459,0,0.0057
1783579718.3829,2,-18.3845,16.3204,-3.8383,-0.7609,-2.8103,-0.0475,-0.7537,-2.9038,-0.0375,0,0.0164
1783579718.3830,4,-18.5959,24.6083,-3.8746,-0.4997,-2.3693,0.0732,-0.5030,-2.5577,0.0658,0,0.0180
1783579718.3867,3,-18.9405,24.5810,-4.2033,-0.5022,-2.6223,0.0016,-0.4351,-2.8145,-0.0014,0,0.0137
1783579718.3870,0,-18.7983,11.2351,-5.0087,-0.4515,-1.3944,0.0162,-0.4140,-1.5909,0.0088,0,0.0048
1783579718.3906,1,-18.8220,18.5873,-4.0646,-0.5056,-3.0562,0.0680,-0.4683,-2.9632,0.0459,0,0.0137
1783579718.3909,2,-18.3904,16.2975,-3.8386,-0.7612,-2.8137,-0.0473,-0.7520,-2.9042,-0.0364,0,0.0055
1783579718.3909,4,-18.5998,24.5890,-3.8742,-0.4995,-2.3732,0.0733,-0.5016,-2.5693,0.0647,0,0.0061
1783579718.3947,0,-18.8025,11.2238,-5.0086,-0.4510,-1.3979,0.0158,-0.4140,-1.5909,0.0088,0,0.0125
1783579718.3949,3,-18.9453,24.5602,-4.2031,-0.5014,-2.6262,0.0012,-0.4337,-2.8223,-0.0017,0,0.0026
1783579718.3987,1,-18.8261,18.5627,-4.0640,-0.5049,-3.0567,0.0674,-0.4658,-2.9636,0.0447,0,0.0016
1783579718.3987,4,-18.6038,24.5697,-3.8738,-0.4992,-2.3771,0.0734,-0.5016,-2.5693,0.0647,0,0.0139
1783579718.3990,2,-18.3960,16.2746,-3.8394,-0.7614,-2.8170,-0.0473,-0.7520,-2.9042,-0.0364,0,0.0136
1783579718.4027,0,-18.8066,11.2124,-5.0086,-0.4504,-1.4014,0.0154,-0.4134,-1.5979,0.0086,0,0.0008
1783579718.4028,3,-18.9501,24.5392,-4.2030,-0.5006,-2.6302,0.0007,-0.4337,-2.8223,-0.0017,0,0.0105
1783579718.4067,2,-18.4017,16.2518,-3.8401,-0.7616,-2.8202,-0.0472,-0.7515,-2.9044,-0.0353,0,0.0015
1783579718.4069,1,-18.8302,18.5380,-4.0634,-0.5041,-3.0573,0.0668,-0.4658,-2.9636,0.0447,0,0.0098
1783579718.4069,4,-18.6078,24.5504,-3.8734,-0.4989,-2.3809,0.0735,-0.5014,-2.5771,0.0639,0,0.0022
1783579718.4107,0,-18.8107,11.2010,-5.0085,-0.4498,-1.4049,0.0149,-0.4134,-1.5979,0.0086,0,0.0087
1783579718.4108,3,-18.9549,24.5183,-4.2029,-0.4998,-2.6341,0.0003,-0.4337,-2.8223,-0.0017,0,0.0185
1783579718.4147,2,-18.4073,16.2288,-3.8409,-0.7617,-2.8233,-0.0470,-0.7515,-2.9044,-0.0353,0,0.0095
1783579718.4147,4,-18.6117,24.5310,-3.8731,-0.4987,-2.3848,0.0735,-0.5014,-2.5771,0.0639,0,0.0100
1783579718.4148,1,-18.8343,18.5133,-4.0628,-0.5034,-3.0579,0.0662,-0.4658,-2.9636,0.0447,0,0.0178
1783579718.4188,3,-18.9597,24.4973,-4.2028,-0.4990,-2.6380,-0.0001,-0.4322,-2.8302,-0.0020,0,0.0057
1783579718.4191,0,-18.8148,11.1896,-5.0084,-0.4493,-1.4083,0.0145,-0.4134,-1.5979,0.0086,0,0.0172
1783579718.4226,2,-18.4130,16.2059,-3.8416,-0.7619,-2.8264,-0.0469,-0.7515,-2.9044,-0.0353,0,0.0174
1783579718.4228,1,-18.8383,18.4886,-4.0622,-0.5026,-3.0584,0.0656,-0.4632,-2.9640,0.0429,0,0.0062
1783579718.4229,4,-18.6157,24.5117,-3.8727,-0.4984,-2.3887,0.0735,-0.5014,-2.5771,0.0639,0,0.0182
1783579718.4267,0,-18.8189,11.1782,-5.0083,-0.4487,-1.4118,0.0141,-0.4112,-1.6083,0.0084,0,0.0050
1783579718.4270,3,-18.9644,24.4763,-4.2027,-0.4981,-2.6419,-0.0005,-0.4322,-2.8302,-0.0020,0,0.0140
1783579718.4307,2,-18.4187,16.1830,-3.8423,-0.7620,-2.8295,-0.0467,-0.7496,-2.9049,-0.0331,0,0.0058
1783579718.4309,4,-18.6197,24.4923,-3.8723,-0.4982,-2.3926,0.0734,-0.5000,-2.5887,0.0628,0,0.0056
1783579718.4312,1,-18.8424,18.4640,-4.0616,-0.5019,-3.0589,0.0650,-0.4632,-2.9640,0.0429,0,0.0145
1783579718.4352,3,-18.9691,24.4552,-4.2026,-0.4973,-2.6459,-0.0009,-0.4286,-2.8419,-0.0022,0,0.0023
1783579718.4355,0,-18.8230,11.1668,-5.0082,-0.4482,-1.4153,0.0138,-0.4112,-1.6083,0.0084,0,0.0138
1783579718.4390,1,-18.8464,18.4394,-4.0607,-0.5011,-3.0595,0.0645,-0.4623,-2.9642,0.0417,0,0.0014
1783579718.4390,2,-18.4244,16.1600,-3.8431,-0.7621,-2.8325,-0.0465,-0.7496,-2.9049,-0.0331,0,0.0142
1783579718.4392,4,-18.6234,24.4729,-3.8714,-0.4978,-2.3964,0.0735,-0.5000,-2.5887,0.0628,0,0.0139
1783579718.4427,3,-18.9737,24.4341,-4.2025,-0.4964,-2.6498,-0.0013,-0.4286,-2.8419,-0.0022,0,0.0098
1783579718.4429,0,-18.8270,11.1553,-5.0082,-0.4476,-1.4187,0.0134,-0.4106,-1.6153,0.0082,0,0.0005
1783579718.4468,1,-18.8505,18.4147,-4.0599,-0.5004,-3.0600,0.0641,-0.4623,-2.9642,0.0417,0,0.0093
1783579718.4469,4,-18.6271,24.4536,-3.8704,-0.4974,-2.4003,0.0735,-0.4998,-2.5964,0.0614,0,0.0016
1783579718.4470,2,-18.4301,16.1371,-3.8438,-0.7622,-2.8354,-0.0463,-0.7489,-2.9050,-0.0316,0,0.0019
1783579718.4509,0,-18.8310,11.1438,-5.0081,-0.4471,-1.4222,0.0131,-0.4106,-1.6153,0.0082,0,0.0085
1783579718.4511,3,-18.9784,24.4130,-4.2024,-0.4956,-2.6537,-0.0016,-0.4286,-2.8419,-0.0022,0,0.0181
1783579718.4559,2,-18.4359,16.1141,-3.8445,-0.7623,-2.8383,-0.0460,-0.7489,-2.9050,-0.0316,0,0.0108
1783579718.4560,1,-18.8545,18.3901,-4.0591,-0.4996,-3.0606,0.0636,-0.4623,-2.9642,0.0417,0,0.0185
1783579718.4560,4,-18.6308,24.4341,-3.8695,-0.4971,-2.4042,0.0735,-0.4998,-2.5964,0.0614,0,0.0107
1783579718.4589,0,-18.8350,11.1323,-5.0080,-0.4465,-1.4256,0.0127,-0.4106,-1.6153,0.0082,0,0.0166
1783579718.4591,3,-18.9830,24.3918,-4.2024,-0.4947,-2.6576,-0.0020,-0.4272,-2.8498,-0.0025,0,0.0060
1783579718.4630,1,-18.8585,18.3655,-4.0582,-0.4988,-3.0611,0.0631,-0.4613,-2.9643,0.0392,0,0.0059
1783579718.4631,2,-18.4416,16.0911,-3.8452,-0.7623,-2.8412,-0.0457,-0.7489,-2.9050,-0.0316,0,0.0179
1783579718.4631,4,-18.6346,24.4147,-3.8687,-0.4967,-2.4080,0.0735,-0.4998,-2.5964,0.0614,0,0.0178
1783579718.4668,0,-18.8390,11.1207,-5.0080,-0.4459,-1.4291,0.0124,-0.4084,-1.6256,0.0080,0,0.0057
1783579718.4669,3,-18.9876,24.3706,-4.2023,-0.4938,-2.6615,-0.0023,-0.4272,-2.8498,-0.0025,0,0.0138
1783579718.4708,2,-18.4473,16.0680,-3.8459,-0.7624,-2.8440,-0.0454,-0.7467,-2.9056,-0.0295,0,0.0057
1783579718.4710,1,-18.8626,18.3409,-4.0574,-0.4981,-3.0616,0.0626,-0.4613,-2.9643,0.0392,0,0.0139
1783579718.4710,4,-18.6383,24.3953,-3.8678,-0.4964,-2.4119,0.0734,-0.4984,-2.6080,0.0588,0,0.0062
1783579718.4748,3,-18.9916,24.3494,-4.2016,-0.4927,-2.6655,-0.0024,-0.4236,-2.8615,-0.0026,0,0.0024
1783579718.4749,0,-18.8431,11.1091,-5.0076,-0.4454,-1.4326,0.0123,-0.4084,-1.6256,0.0080,0,0.0138
1783579718.4789,1,-18.8666,18.3162,-4.0566,-0.4973,-3.0621,0.0621,-0.4588,-2.9647,0.0375,0,0.0024
1783579718.4790,2,-18.4531,16.0450,-3.8466,-0.7624,-2.8467,-0.0451,-0.7467,-2.9056,-0.0295,0,0.0138
1783579718.4791,4,-18.6420,24.3758,-3.8669,-0.4960,-2.4158,0.0733,-0.4984,-2.6080,0.0588,0,0.0143
1783579718.4827,0,-18.8471,11.0974,-5.0073,-0.4449,-1.4361,0.0121,-0.4079,-1.6326,0.0076,0,0.0012
1783579718.4828,3,-18.9957,24.3282,-4.2008,-0.4915,-2.6694,-0.0025,-0.4236,-2.8615,-0.0026,0,0.0105
1783579718.4868,1,-18.8706,18.2916,-4.0558,-0.4966,-3.0626,0.0615,-0.4588,-2.9647,0.0375,0,0.0103
1783579718.4869,2,-18.4589,16.0219,-3.8473,-0.7624,-2.8494,-0.0448,-0.7459,-2.9058,-0.0281,0,0.0019
1783579718.4869,4,-18.6458,24.3563,-3.8661,-0.4957,-2.4196,0.0731,-0.4981,-2.6158,0.0570,0,0.0013
1783579718.4911,0,-18.8512,11.0857,-5.0069,-0.4443,-1.4395,0.0120,-0.4079,-1.6326,0.0076,0,0.0095
1783579718.4912,3,-18.9997,24.3070,-4.2002,-0.4904,-2.6734,-0.0026,-0.4236,-2.8615,-0.0026,0,0.0188
1783579718.4952,1,-18.8746,18.2670,-4.0550,-0.4958,-3.0631,0.0609,-0.4588,-2.9647,0.0375,0,0.0187
1783579718.4952,2,-18.4646,15.9989,-3.8479,-0.7624,-2.8520,-0.0444,-0.7459,-2.9058,-0.0281,0,0.0103
1783579718.4953,4,-18.6495,24.3367,-3.8652,-0.4953,-2.4235,0.0729,-0.4981,-2.6158,0.0570,0,0.0097
1783579718.4989,0,-18.8552,11.0740,-5.0066,-0.4437,-1.4430,0.0118,-0.4079,-1.6326,0.0076,0,0.0174
1783579718.4991,3,-19.0038,24.2857,-4.1995,-0.4892,-2.6773,-0.0027,-0.4221,-2.8694,-0.0048,0,0.0055
1783579718.5031,1,-18.8786,18.2424,-4.0542,-0.4951,-3.0636,0.0602,-0.4562,-2.9651,0.0351,0,0.0067
1783579718.5032,4,-18.6532,24.3172,-3.8644,-0.4950,-2.4274,0.0726,-0.4981,-2.6158,0.0570,0,0.0175
1783579718.5033,2,-18.4704,15.9758,-3.8486,-0.7624,-2.8546,-0.0439,-0.7459,-2.9058,-0.0281,0,0.0184
1783579718.5070,0,-18.8592,11.0623,-5.0063,-0.4432,-1.4465,0.0117,-0.4058,-1.6430,0.0066,0,0.0055
1783579718.5071,3,-19.0078,24.2644,-4.1988,-0.4881,-2.6812,-0.0028,-0.4221,-2.8694,-0.0048,0,0.0135
1783579718.5109,2,-18.4762,15.9527,-3.8493,-0.7623,-2.8572,-0.0435,-0.7435,-2.9064,-0.0261,0,0.0061
1783579718.5110,4,-18.6570,24.2976,-3.8636,-0.4947,-2.4313,0.0723,-0.4967,-2.6274,0.0545,0,0.0064
1783579718.5113,1,-18.8825,18.2177,-4.0535,-0.4943,-3.0641,0.0596,-0.4562,-2.9651,0.0351,0,0.0148
1783579718.5150,0,-18.8631,11.0505,-5.0060,-0.4426,-1.4499,0.0116,-0.4058,-1.6430,0.0066,0,0.0135
1783579718.5152,3,-19.0118,24.2430,-4.1982,-0.4869,-2.6852,-0.0029,-0.4184,-2.8812,-0.0061,0,0.0020
1783579718.5189,4,-18.6607,24.2779,-3.8627,-0.4943,-2.4352,0.0719,-0.4967,-2.6274,0.0545,0,0.0143
1783579718.5190,2,-18.4820,15.9296,-3.8499,-0.7623,-2.8596,-0.0430,-0.7435,-2.9064,-0.0261,0,0.0142
1783579718.5191,1,-18.8865,18.1931,-4.0527,-0.4936,-3.0646,0.0590,-0.4553,-2.9653,0.0336,0,0.0015
1783579718.5229,0,-18.8671,11.0387,-5.0057,-0.4420,-1.4534,0.0114,-0.4052,-1.6499,0.0060,0,0.0006
1783579718.5231,3,-19.0157,24.2217,-4.1976,-0.4858,-2.6891,-0.0031,-0.4184,-2.8812,-0.0061,0,0.0099
1783579718.5269,1,-18.8905,18.1685,-4.0520,-0.4928,-3.0650,0.0583,-0.4553,-2.9653,0.0336,0,0.0093
1783579718.5273,2,-18.4876,15.9064,-3.8511,-0.7620,-2.8620,-0.0426,-0.7425,-2.9067,-0.0248,0,0.0019
1783579718.5274,4,-18.6645,24.2583,-3.8619,-0.4940,-2.4391,0.0715,-0.4964,-2.6352,0.0528,0,0.0019
1783579718.5310,0,-18.8710,11.0269,-5.0054,-0.4414,-1.4569,0.0112,-0.4052,-1.6499,0.0060,0,0.0087
1783579718.5312,3,-19.0197,24.2002,-4.1970,-0.4846,-2.6931,-0.0032,-0.4184,-2.8812,-0.0061,0,0.0180
1783579718.5347,4,-18.6682,24.2386,-3.8612,-0.4937,-2.4430,0.0711,-0.4964,-2.6352,0.0528,0,0.0093
1783579718.5349,1,-18.8944,18.1438,-4.0512,-0.4921,-3.0655,0.0576,-0.4553,-2.9653,0.0336,0,0.0172
1783579718.5350,2,-18.4932,15.8833,-3.8522,-0.7617,-2.8644,-0.0422,-0.7425,-2.9067,-0.0248,0,0.0095
1783579718.5390,0,-18.8750,11.0151,-5.0051,-0.4408,-1.4603,0.0111,-0.4052,-1.6499,0.0060,0,0.0167
1783579718.5393,3,-19.0237,24.1788,-4.1964,-0.4834,-2.6970,-0.0034,-0.4169,-2.8891,-0.0079,0,0.0069
1783579718.5429,2,-18.4989,15.8601,-3.8533,-0.7615,-2.8666,-0.0418,-0.7425,-2.9067,-0.0248,0,0.0175
1783579718.5430,1,-18.8984,18.1192,-4.0505,-0.4913,-3.0659,0.0570,-0.4527,-2.9656,0.0313,0,0.0066
1783579718.5431,4,-18.6720,24.2189,-3.8604,-0.4934,-2.4469,0.0707,-0.4964,-2.6352,0.0528,0,0.0176
1783579718.5476,0,-18.8789,11.0032,-5.0048,-0.4403,-1.4638,0.0109,-0.4030,-1.6603,0.0051,0,0.0056
1783579718.5476,3,-19.0276,24.1573,-4.1958,-0.4823,-2.7010,-0.0037,-0.4169,-2.8891,-0.0079,0,0.0152
1783579718.5509,1,-18.9023,18.0946,-4.0498,-0.4906,-3.0664,0.0562,-0.4527,-2.9656,0.0313,0,0.0145
1783579718.5510,2,-18.5045,15.8369,-3.8544,-0.7612,-2.8689,-0.0414,-0.7397,-2.9074,-0.0214,0,0.0061
1783579718.5511,4,-18.6757,24.1992,-3.8596,-0.4930,-2.4508,0.0701,-0.4950,-2.6469,0.0505,0,0.0064
1783579718.5548,0,-18.8827,10.9913,-5.0045,-0.4397,-1.4672,0.0107,-0.4030,-1.6603,0.0051,0,0.0129
1783579718.5549,3,-19.0315,24.1358,-4.1953,-0.4811,-2.7049,-0.0039,-0.4133,-2.9010,-0.0091,0,0.0025
1783579718.5588,2,-18.5102,15.8137,-3.8555,-0.7610,-2.8711,-0.0410,-0.7397,-2.9074,-0.0214,0,0.0140
1783579718.5589,1,-18.9063,18.0699,-4.0491,-0.4899,-3.0668,0.0555,-0.4518,-2.9658,0.0299,0,0.0021
1783579718.5590,4,-18.6793,24.1796,-3.8593,-0.4927,-2.4547,0.0694,-0.4950,-2.6469,0.0505,0,0.0142
1783579718.5631,0,-18.8866,10.9794,-5.0043,-0.4391,-1.4707,0.0105,-0.4024,-1.6672,0.0045,0,0.0019
1783579718.5632,3,-19.0355,24.1142,-4.1948,-0.4800,-2.7089,-0.0043,-0.4133,-2.9010,-0.0091,0,0.0108
1783579718.5671,1,-18.9095,18.0450,-4.0480,-0.4889,-3.0673,0.0548,-0.4518,-2.9658,0.0299,0,0.0102
1783579718.5671,2,-18.5158,15.7905,-3.8565,-0.7607,-2.8733,-0.0405,-0.7385,-2.9077,-0.0192,0,0.0018
1783579718.5672,4,-18.6830,24.1600,-3.8590,-0.4924,-2.4585,0.0687,-0.4948,-2.6547,0.0494,0,0.0018
1783579718.5711,0,-18.8905,10.9675,-5.0040,-0.4385,-1.4742,0.0103,-0.4024,-1.6672,0.0045,0,0.0098
1783579718.5711,3,-19.0394,24.0926,-4.1943,-0.4788,-2.7128,-0.0046,-0.4133,-2.9010,-0.0091,0,0.0187
1783579718.5751,1,-18.9128,18.0201,-4.0470,-0.4880,-3.0679,0.0541,-0.4518,-2.9658,0.0299,0,0.0182
1783579718.5752,2,-18.5215,15.7673,-3.8575,-0.7604,-2.8754,-0.0400,-0.7385,-2.9077,-0.0192,0,0.0098
1783579718.5753,4,-18.6866,24.1404,-3.8588,-0.4921,-2.4624,0.0680,-0.4948,-2.6547,0.0494,0,0.0099
1783579718.5790,0,-18.8943,10.9555,-5.0037,-0.4378,-1.4776,0.0101,-0.4024,-1.6672,0.0045,0,0.0177
1783579718.5790,3,-19.0432,24.0710,-4.1938,-0.4776,-2.7168,-0.0050,-0.4117,-2.9089,-0.0107,0,0.0059
1783579718.5828,1,-18.9161,17.9952,-4.0460,-0.4870,-3.0684,0.0534,-0.4509,-2.9659,0.0271,0,0.0040
1783579718.5829,2,-18.5272,15.7441,-3.8586,-0.7601,-2.8775,-0.0394,-0.7385,-2.9077,-0.0192,0,0.0175
1783579718.5831,4,-18.6902,24.1208,-3.8585,-0.4918,-2.4663,0.0672,-0.4948,-2.6547,0.0494,0,0.0178
1783579718.5870,0,-18.8982,10.9435,-5.0035,-0.4372,-1.4811,0.0099,-0.4002,-1.6776,0.0037,0,0.0055
1783579718.5870,3,-19.0471,24.0493,-4.1933,-0.4765,-2.7208,-0.0054,-0.4117,-2.9089,-0.0107,0,0.0139
1783579718.5911,1,-18.9194,17.9703,-4.0450,-0.4861,-3.0689,0.0527,-0.4509,-2.9659,0.0271,0,0.0123
1783579718.5911,2,-18.5329,15.7209,-3.8595,-0.7598,-2.8795,-0.0388,-0.7356,-2.9084,-0.0161,0,0.0063
1783579718.5912,4,-18.6939,24.1011,-3.8582,-0.4915,-2.4701,0.0665,-0.4935,-2.6663,0.0486,0,0.0064
1783579718.5951,3,-19.0512,24.0275,-4.1925,-0.4754,-2.7248,-0.0057,-0.4081,-2.9208,-0.0116,0,0.0023
1783579718.5953,0,-18.9020,10.9315,-5.0032,-0.4366,-1.4845,0.0096,-0.4002,-1.6776,0.0037,0,0.0138
1783579718.5989,1,-18.9227,17.9454,-4.0441,-0.4852,-3.0694,0.0519,-0.4486,-2.9663,0.0251,0,0.0022
1783579718.5991,2,-18.5385,15.6976,-3.8605,-0.7595,-2.8816,-0.0382,-0.7356,-2.9084,-0.0161,0,0.0142
1783579718.5992,4,-18.6975,24.0814,-3.8579,-0.4911,-2.4740,0.0657,-0.4935,-2.6663,0.0486,0,0.0144
1783579718.6028,0,-18.9059,10.9193,-5.0039,-0.4361,-1.4880,0.0092,-0.3996,-1.6845,0.0032,0,0.0015
1783579718.6029,3,-19.0554,24.0057,-4.1918,-0.4743,-2.7288,-0.0060,-0.4081,-2.9208,-0.0116,0,0.0100
1783579718.6069,2,-18.5442,15.6744,-3.8615,-0.7592,-2.8835,-0.0375,-0.7343,-2.9087,-0.0142,0,0.0020
1783579718.6070,4,-18.7012,24.0616,-3.8576,-0.4908,-2.4779,0.0649,-0.4932,-2.6740,0.0480,0,0.0017
1783579718.6071,1,-18.9260,17.9205,-4.0431,-0.4843,-3.0699,0.0511,-0.4486,-2.9663,0.0251,0,0.0104
1783579718.6108,0,-18.9098,10.9071,-5.0045,-0.4355,-1.4916,0.0088,-0.3996,-1.6845,0.0032,0,0.0095
1783579718.6109,3,-19.0595,23.9838,-4.1910,-0.4731,-2.7328,-0.0064,-0.4081,-2.9208,-0.0116,0,0.0180
1783579718.6151,2,-18.5499,15.6511,-3.8624,-0.7589,-2.8855,-0.0368,-0.7343,-2.9087,-0.0142,0,0.0101
1783579718.6151,4,-18.7048,24.0418,-3.8574,-0.4905,-2.4818,0.0641,-0.4932,-2.6740,0.0480,0,0.0098
1783579718.6153,1,-18.9293,17.8956,-4.0422,-0.4834,-3.0703,0.0504,-0.4486,-2.9663,0.0251,0,0.0185
1783579718.6189,3,-19.0635,23.9619,-4.1903,-0.4720,-2.7367,-0.0067,-0.4066,-2.9288,-0.0139,0,0.0058
1783579718.6192,0,-18.9136,10.8949,-5.0051,-0.4349,-1.4951,0.0083,-0.3996,-1.6845,0.0032,0,0.0178
1783579718.6228,2,-18.5557,15.6278,-3.8633,-0.7586,-2.8874,-0.0360,-0.7343,-2.9087,-0.0142,0,0.0179
1783579718.6230,1,-18.9326,17.8707,-4.0413,-0.4825,-3.0708,0.0496,-0.4477,-2.9664,0.0223,0,0.0060
1783579718.6231,4,-18.7085,24.0220,-3.8571,-0.4903,-2.4856,0.0633,-0.4932,-2.6740,0.0480,0,0.0178
