t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
39.0,0.162,0.197,-4.964,0.036,0.081,2,14,0,0.175,0,0,0.081,0.292,2.728,-4.985,0.015,0.035,2,14,0,0.141,0,0,0.082,-0.141,-3.145,-5.047,-0.047,0.093,2,14,0,0.168,0,0,0.115,2.975,0.148,-4.981,0.019,0.047,2,14,0,0.205,0,0,0.077,-2.916,0.153,-4.974,0.026,0.041,2,14,0,0.169,0,0,0.126,2.535,0.399,0,0,0.205,0.000,0.000,0.000,0.000
40.0,0.230,0.161,-4.987,0.013,0.069,2,14,0,0.169,0,0,0.008,0.318,2.649,-5.020,-0.020,0.016,2,14,0,0.168,0,0,0.162,0.009,-3.061,-5.033,-0.033,0.092,2,14,0,0.168,0,0,0.160,2.934,0.119,-5.034,-0.034,0.008,2,14,0,0.151,0,0,0.124,-2.881,0.150,-5.039,-0.039,0.046,2,14,0,0.171,0,0,0.095,2.490,0.473,0,0,0.171,0.000,0.000,0.000,0.000
41.0,0.292,0.193,-5.026,-0.026,0.034,2,14,0,0.148,0,0,0.064,0.348,2.710,-5.072,-0.072,0.078,2,14,0,0.205,0,0,0.114,-0.022,-2.975,-5.037,-0.037,0.067,2,14,0,0.203,0,0,0.138,2.961,0.172,-5.042,-0.042,0.060,2,14,0,0.150,0,0,0.068,-2.791,0.141,-5.064,-0.064,0.068,2,14,0,0.164,0,0,0.019,2.518,0.453,0,0,0.205,0.000,0.000,0.000,0.000
42.0,0.251,0.159,-5.047,-0.047,0.039,2,14,0,0.174,0,0,0.019,0.297,2.837,-4.990,0.010,0.095,2,14,0,0.173,0,0,0.025,-0.138,-2.942,-4.988,0.012,0.071,2,14,0,0.161,0,0,0.089,3.021,0.253,-5.008,-0.008,0.069,2,14,0,0.175,0,0,0.035,-2.705,0.169,-5.051,-0.051,0.046,2,14,0,0.201,0,0,0.083,2.679,0.340,0,0,0.201,0.000,0.000,0.000,0.000
43.0,0.160,0.136,-5.021,-0.021,0.031,2,14,0,0.176,0,0,0.079,0.278,2.875,-5.033,-0.033,0.054,2,14,0,0.134,0,0,0.066,-0.167,-2.953,-5.003,-0.003,0.044,2,14,0,0.138,0,0,0.081,3.136,0.275,-4.976,0.024,0.035,2,14,0,0.152,0,0,0.139,-2.724,0.159,-5.058,-0.058,0.015,2,14,0,0.137,0,0,0.064,2.742,0.318,0,0,0.176,0.000,0.000,0.000,0.000
44.0,0.170,0.104,-5.010,-0.010,0.027,2,14,0,0.178,0,0,0.089,0.205,2.904,-5.017,-0.017,0.009,2,14,0,0.141,0,0,0.130,-0.165,-3.048,-4.964,0.036,0.057,2,14,0,0.169,0,0,0.023,3.089,0.213,-4.962,0.038,0.032,2,14,0,0.200,0,0,0.082,-2.770,0.205,-5.036,-0.036,0.045,2,14,0,0.142,0,0,0.050,2.801,0.309,0,0,0.200,0.000,0.000,0.000,0.000
45.0,0.219,0.076,-4.965,0.035,0.042,2,14,0,0.175,0,0,0.088,0.252,2.910,-5.017,-0.017,0.056,2,14,0,0.172,0,0,0.111,-0.103,-3.095,-4.996,0.004,0.017,2,14,0,0.142,0,0,0.080,3.060,0.224,-5.013,-0.013,0.066,2,14,0,0.177,0,0,0.055,-2.811,0.270,-4.945,0.055,0.036,2,14,0,0.142,0,0,0.113,2.834,0.329,0,0,0.177,0.000,0.000,0.000,0.000
46.0,0.251,0.017,-4.993,0.007,0.052,2,14,0,0.179,0,0,0.149,0.298,2.895,-5.056,-0.056,0.067,2,14,0,0.166,0,0,0.084,-0.198,-3.044,-4.984,0.016,0.039,2,14,0,0.198,0,0,0.051,2.995,0.266,-5.047,-0.047,0.064,2,14,0,0.158,0,0,0.049,-2.846,0.189,-4.984,0.016,0.054,2,14,0,0.169,0,0,0.065,2.756,0.316,0,0,0.198,0.000,0.000,0.000,0.000
47.0,0.359,0.110,-4.983,0.017,0.089,2,14,0,0.179,0,0,0.134,0.295,2.786,-4.971,0.029,0.083,2,14,0,0.165,0,0,0.024,-0.275,-3.040,-4.976,0.024,0.013,2,14,0,0.167,0,0,0.126,2.941,0.261,-5.015,-0.015,0.045,2,14,0,0.182,0,0,0.077,-2.782,0.152,-5.005,-0.005,0.046,2,14,0,0.142,0,0,0.009,2.587,0.375,0,0,0.182,0.000,0.000,0.000,0.000
48.0,0.357,0.170,-4.994,0.006,0.080,2,14,0,0.154,0,0,0.123,0.301,2.710,-4.959,0.041,0.036,2,14,0,0.171,0,0,0.100,-0.288,-3.006,-4.995,0.005,0.058,2,14,0,0.169,0,0,0.142,2.895,0.270,-5.031,-0.031,0.031,2,14,0,0.158,0,0,0.123,-2.685,0.105,-4.986,0.014,0.035,2,14,0,0.143,0,0,0.116,2.540,0.418,0,0,0.171,0.000,0.000,0.000,0.000
49.0,0.274,0.286,-5.019,-0.019,0.087,2,14,0,0.186,0,0,0.127,0.284,2.722,-4.978,0.022,0.024,2,14,0,0.211,0,0,0.089,-0.203,-3.007,-4.953,0.047,0.091,2,14,0,0.164,0,0,0.060,2.909,0.215,-4.929,0.071,0.070,2,14,0,0.300,0,0,0.100,-2.724,0.093,-5.006,-0.006,0.035,2,14,0,0.235,0,0,0.092,2.437,0.397,0,0,0.300,0.000,0.000,0.000,0.000
50.0,0.251,0.291,-4.989,0.011,0.064,2,14,0,0.148,0,0,0.129,0.310,2.749,-4.989,0.011,0.051,2,14,0,0.165,0,0,0.063,-0.113,-3.041,-5.029,-0.029,0.077,2,14,0,0.166,0,0,0.035,2.985,0.157,-4.948,0.052,0.076,2,14,0,0.150,0,0,0.066,-2.780,0.112,-4.999,0.001,0.056,2,14,0,0.167,0,0,0.047,2.458,0.399,0,0,0.167,0.000,0.000,0.000,0.000
51.0,0.196,0.287,-5.016,-0.016,0.071,2,14,0,0.157,0,0,0.127,0.355,2.802,-5.051,-0.051,0.061,2,14,0,0.135,0,0,0.059,-0.051,-3.035,-5.002,-0.002,0.033,2,14,0,0.198,0,0,0.096,3.037,0.185,-5.052,-0.052,0.051,2,14,0,0.145,0,0,0.046,-2.839,0.128,-4.971,0.029,0.049,2,14,0,0.140,0,0,0.060,2.520,0.407,0,0,0.198,0.000,0.000,0.000,0.000
52.0,0.209,0.220,-5.065,-0.065,0.092,2,14,0,0.175,0,0,0.063,0.363,2.860,-5.025,-0.025,0.043,2,14,0,0.162,0,0,0.083,0.009,-3.083,-5.004,-0.004,0.018,2,14,0,0.197,0,0,0.168,3.116,0.186,-4.974,0.026,0.028,2,14,0,0.184,0,0,0.114,-2.822,0.148,-4.984,0.016,0.022,2,14,0,0.143,0,0,0.036,2.645,0.389,0,0,0.197,0.000,0.000,0.000,0.000
53.0,0.206,0.117,-5.019,-0.019,0.077,2,14,0,0.183,0,0,0.052,0.331,2.847,-4.963,0.037,0.045,2,14,0,0.137,0,0,0.050,-0.043,-3.017,-5.008,-0.008,0.080,2,14,0,0.165,0,0,0.105,3.049,0.236,-5.005,-0.005,0.049,2,14,0,0.147,0,0,0.046,-2.748,0.139,-4.968,0.032,0.035,2,14,0,0.139,0,0,0.045,2.733,0.365,0,0,0.183,0.000,0.000,0.000,0.000
54.0,0.080,0.052,-5.034,-0.034,0.023,2,14,0,0.399,0,0,0.191,0.274,2.827,-4.947,0.053,0.048,2,14,0,0.164,0,0,0.026,-0.059,-2.979,-4.978,0.022,0.090,2,14,0,0.165,0,0,0.106,3.072,0.235,-4.987,0.013,0.031,2,14,0,0.208,0,0,0.067,-2.747,0.189,-5.042,-0.042,0.029,2,14,0,0.140,0,0,0.051,2.783,0.324,0,0,0.399,0.000,0.000,0.000,0.000
