t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d0_planratio,d0_clipn,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d1_planratio,d1_clipn,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d2_planratio,d2_clipn,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d3_planratio,d3_clipn,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,d4_planratio,d4_clipn,d5_x,d5_y,d5_z,d5_zerr,d5_velxy,d5_arm,d5_nav,d5_mpc,d5_solve_ms,d5_fallback,d5_hover,d5_poserr,d5_planratio,d5_clipn,d6_x,d6_y,d6_z,d6_zerr,d6_velxy,d6_arm,d6_nav,d6_mpc,d6_solve_ms,d6_fallback,d6_hover,d6_poserr,d6_planratio,d6_clipn,d7_x,d7_y,d7_z,d7_zerr,d7_velxy,d7_arm,d7_nav,d7_mpc,d7_solve_ms,d7_fallback,d7_hover,d7_poserr,d7_planratio,d7_clipn,d8_x,d8_y,d8_z,d8_zerr,d8_velxy,d8_arm,d8_nav,d8_mpc,d8_solve_ms,d8_fallback,d8_hover,d8_poserr,d8_planratio,d8_clipn,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
95.0,11.962,0.114,-5.010,-0.010,0.036,2,14,0,0.165,0,0,0.104,0.2492,0,12.030,3.038,-5.270,-0.270,0.159,2,14,0,0.182,0,0,0.114,0.2490,0,11.895,-3.127,-5.401,-0.401,0.072,2,14,0,0.184,0,0,0.050,0.2537,0,14.989,0.043,-4.745,0.255,0.028,2,14,0,0.205,0,0,0.152,0.2618,0,9.235,0.125,-4.782,0.218,0.031,2,14,0,0.158,0,0,0.053,0.2643,0,15.040,3.131,-5.691,-0.691,0.076,2,14,0,0.155,0,0,0.081,0.2918,0,9.067,3.235,-5.121,-0.121,0.039,2,14,0,0.181,0,0,0.145,0.2328,0,15.124,-3.176,-4.998,0.002,0.069,2,14,0,0.149,0,0,0.071,0.2629,0,9.158,-3.070,-6.369,-1.369,0.066,2,14,0,0.186,0,0,0.030,0.2670,0,2.737,0.266,0,0,0.205,12.000,0.000,0.000,0.000
96.0,11.935,0.060,-4.990,0.010,0.044,2,14,0,0.183,0,0,0.066,0.2492,0,11.899,3.202,-5.196,-0.196,0.130,2,14,0,0.159,0,0,0.159,0.2490,0,11.869,-3.162,-5.316,-0.316,0.037,2,14,0,0.175,0,0,0.095,0.2537,0,14.971,0.045,-4.770,0.230,0.045,2,14,0,0.150,0,0,0.168,0.2618,0,9.175,0.161,-4.707,0.293,0.047,2,14,0,0.175,0,0,0.028,0.2643,0,15.105,3.115,-5.689,-0.689,0.060,2,14,0,0.158,0,0,0.093,0.2918,0,9.107,3.199,-5.146,-0.146,0.053,2,14,0,0.146,0,0,0.106,0.2328,0,15.084,-3.109,-5.045,-0.045,0.076,2,14,0,0.165,0,0,0.019,0.2629,0,9.156,-3.000,-6.416,-1.416,0.052,2,14,0,0.239,0,0,0.053,0.2670,0,2.776,0.238,0,0,0.239,12.000,0.000,0.000,0.000
97.0,11.963,0.001,-5.024,-0.024,0.042,2,14,0,0.192,0,0,0.023,0.2492,0,11.845,3.189,-5.226,-0.226,0.071,2,14,0,0.172,0,0,0.161,0.2490,0,11.931,-3.143,-5.331,-0.331,0.045,2,14,0,0.155,0,0,0.057,0.2537,0,15.018,-0.031,-4.745,0.255,0.101,2,14,0,0.179,0,0,0.090,0.2618,0,9.132,0.201,-4.753,0.247,0.020,2,14,0,0.257,0,0,0.077,0.2643,0,15.126,3.210,-5.659,-0.659,0.062,2,14,0,0.174,0,0,0.051,0.2918,0,9.094,3.164,-5.173,-0.173,0.073,2,14,0,0.145,0,0,0.071,0.2328,0,15.091,-3.063,-4.963,0.037,0.038,2,14,0,0.185,0,0,0.064,0.2629,0,9.125,-2.999,-6.389,-1.389,0.025,2,14,0,0.170,0,0,0.053,0.2670,0,2.752,0.245,0,0,0.257,12.000,0.000,0.000,0.000
98.0,11.955,0.009,-5.059,-0.059,0.021,2,14,0,0.231,0,0,0.025,0.2492,0,11.760,3.151,-5.323,-0.323,0.078,2,14,0,0.212,0,0,0.190,0.2490,0,11.936,-3.096,-5.274,-0.274,0.041,2,14,0,0.153,0,0,0.014,0.2537,0,15.105,-0.088,-4.719,0.281,0.084,2,14,0,0.151,0,0,0.024,0.2618,0,9.055,0.215,-4.752,0.248,0.021,2,14,0,0.181,0,0,0.156,0.2643,0,15.085,3.239,-5.629,-0.629,0.025,2,14,0,0.179,0,0,0.038,0.2918,0,9.088,3.116,-5.076,-0.076,0.080,2,14,0,0.150,0,0,0.026,0.2328,0,15.105,-3.043,-4.973,0.027,0.032,2,14,0,0.184,0,0,0.089,0.2629,0,9.085,-3.025,-6.373,-1.373,0.027,2,14,0,0.154,0,0,0.057,0.2670,0,2.683,0.284,0,0,0.231,12.000,0.000,0.000,0.000
99.0,11.900,-0.002,-5.059,-0.059,0.014,2,14,0,0.157,0,0,0.081,0.2492,0,11.811,3.092,-5.254,-0.254,0.106,2,14,0,0.175,0,0,0.116,0.2490,0,11.973,-3.053,-5.285,-0.285,0.024,2,14,0,0.211,0,0,0.057,0.2537,0,15.140,-0.106,-4.741,0.259,0.038,2,14,0,0.150,0,0,0.058,0.2618,0,9.133,0.187,-4.765,0.235,0.069,2,14,0,0.186,0,0,0.073,0.2643,0,15.068,3.243,-5.665,-0.665,0.006,2,14,0,0.191,0,0,0.041,0.2918,0,9.020,3.065,-5.093,-0.093,0.054,2,14,0,0.172,0,0,0.084,0.2328,0,15.115,-3.127,-5.039,-0.039,0.047,2,14,0,0.159,0,0,0.041,0.2629,0,9.076,-3.082,-6.391,-1.391,0.024,2,14,0,0.159,0,0,0.068,0.2670,0,2.789,0.252,0,0,0.211,12.000,0.000,0.000,0.000
100.0,12.023,-0.030,-4.952,0.048,0.054,2,14,0,0.160,0,0,0.059,0.2492,0,11.891,2.994,-5.248,-0.248,0.105,2,14,0,0.176,0,0,0.056,0.2490,0,11.921,-3.040,-5.272,-0.272,0.007,2,14,0,0.154,0,0,0.047,0.2537,0,15.206,-0.136,-4.711,0.289,0.018,2,14,0,0.147,0,0,0.128,0.2618,0,9.213,0.150,-4.735,0.265,0.069,2,14,0,0.184,0,0,0.019,0.2643,0,15.103,3.243,-5.756,-0.756,0.010,2,14,0,0.265,0,0,0.049,0.2918,0,9.013,3.033,-5.097,-0.097,0.029,2,14,0,0.255,0,0,0.105,0.2328,0,15.040,-3.160,-5.024,-0.024,0.041,2,14,0,0.183,0,0,0.047,0.2629,0,9.100,-2.999,-6.405,-1.405,0.030,2,14,0,0.310,0,0,0.062,0.2670,0,2.824,0.264,0,0,0.310,12.000,0.000,0.000,0.000
101.0,12.079,0.028,-4.915,0.085,0.032,2,14,0,0.164,0,0,0.100,0.2492,0,11.893,2.922,-5.260,-0.260,0.048,2,14,0,0.146,0,0,0.123,0.2490,0,11.933,-3.055,-5.360,-0.360,0.019,2,14,0,0.188,0,0,0.033,0.2537,0,15.240,-0.102,-4.755,0.245,0.042,2,14,0,0.155,0,0,0.145,0.2618,0,9.279,0.124,-4.742,0.258,0.034,2,14,0,0.226,0,0,0.087,0.2643,0,15.133,3.231,-5.699,-0.699,0.027,2,14,0,0.149,0,0,0.064,0.2918,0,9.029,3.027,-5.147,-0.147,0.043,2,14,0,0.180,0,0,0.098,0.2328,0,14.972,-3.176,-4.988,0.012,0.015,2,14,0,0.152,0,0,0.113,0.2629,0,9.146,-2.971,-6.417,-1.417,0.035,2,14,0,0.177,0,0,0.079,0.2670,0,2.808,0.305,0,0,0.226,12.000,0.000,0.000,0.000
102.0,12.054,0.087,-5.002,-0.002,0.024,2,14,0,0.182,0,0,0.105,0.2492,0,11.926,2.929,-5.281,-0.281,0.057,2,14,0,0.232,0,0,0.115,0.2490,0,11.875,-3.109,-5.361,-0.361,0.032,2,14,0,0.210,0,0,0.056,0.2537,0,15.179,-0.067,-4.744,0.256,0.087,2,14,0,0.200,0,0,0.083,0.2618,0,9.285,0.140,-4.769,0.231,0.015,2,14,0,0.184,0,0,0.088,0.2643,0,15.067,3.213,-5.704,-0.704,0.039,2,14,0,0.175,0,0,0.014,0.2918,0,9.022,3.078,-5.144,-0.144,0.067,2,14,0,0.193,0,0,0.081,0.2328,0,14.969,-3.135,-5.014,-0.014,0.043,2,14,0,0.222,0,0,0.106,0.2629,0,9.196,-2.987,-6.360,-1.360,0.051,2,14,0,0.179,0,0,0.086,0.2670,0,2.780,0.317,0,0,0.232,12.000,0.000,0.000,0.000
103.0,11.949,0.025,-5.036,-0.036,0.062,2,14,0,0.167,0,0,0.033,0.2492,0,11.982,2.985,-5.292,-0.292,0.076,2,14,0,0.174,0,0,0.088,0.2490,0,11.955,-3.113,-5.398,-0.398,0.034,2,14,0,0.185,0,0,0.038,0.2537,0,15.053,0.012,-4.675,0.325,0.081,2,14,0,0.148,0,0,0.087,0.2618,0,9.211,0.164,-4.809,0.191,0.051,2,14,0,0.191,0,0,0.009,0.2643,0,15.014,3.190,-5.726,-0.726,0.029,2,14,0,0.148,0,0,0.061,0.2918,0,9.043,3.129,-5.144,-0.144,0.074,2,14,0,0.213,0,0,0.070,0.2328,0,15.052,-3.101,-4.983,0.017,0.067,2,14,0,0.177,0,0,0.034,0.2629,0,9.257,-3.102,-6.391,-1.391,0.066,2,14,0,0.176,0,0,0.131,0.2670,0,2.751,0.276,0,0,0.213,12.000,0.000,0.000,0.000
104.0,11.880,0.004,-4.993,0.007,0.022,2,14,0,0.167,0,0,0.101,0.2492,0,12.025,3.071,-5.308,-0.308,0.072,2,14,0,0.192,0,0,0.112,0.2490,0,11.987,-3.169,-5.383,-0.383,0.005,2,14,0,0.181,0,0,0.102,0.2537,0,14.997,-0.042,-4.780,0.220,0.038,2,14,0,0.182,0,0,0.105,0.2618,0,9.214,0.177,-4.818,0.182,0.027,2,14,0,0.180,0,0,0.016,0.2643,0,15.016,3.198,-5.717,-0.717,0.019,2,14,0,0.177,0,0,0.060,0.2918,0,9.197,3.109,-5.121,-0.121,0.071,2,14,0,0.183,0,0,0.095,0.2328,0,15.059,-3.132,-5.031,-0.031,0.049,2,14,0,0.167,0,0,0.017,0.2629,0,9.077,-3.185,-6.399,-1.399,0.069,2,14,0,0.199,0,0,0.146,0.2670,0,2.678,0.277,0,0,0.199,12.000,0.000,0.000,0.000
105.0,11.947,-0.035,-5.029,-0.029,0.038,2,14,0,0.171,0,0,0.057,0.2492,0,12.014,3.102,-5.270,-0.270,0.064,2,14,0,0.182,0,0,0.114,0.2490,0,11.947,-3.134,-5.308,-0.308,0.044,2,14,0,0.175,0,0,0.052,0.2537,0,14.965,-0.076,-4.723,0.277,0.028,2,14,0,0.153,0,0,0.136,0.2618,0,9.220,0.194,-4.787,0.213,0.022,2,14,0,0.200,0,0,0.033,0.2643,0,15.039,3.190,-5.716,-0.716,0.042,2,14,0,0.177,0,0,0.041,0.2918,0,9.270,3.108,-5.131,-0.131,0.006,2,14,0,0.213,0,0,0.170,0.2328,0,15.108,-3.146,-4.998,0.002,0.034,2,14,0,0.166,0,0,0.040,0.2629,0,9.045,-3.158,-6.393,-1.393,0.050,2,14,0,0.170,0,0,0.143,0.2670,0,2.747,0.293,0,0,0.213,12.000,0.000,0.000,0.000
106.0,12.016,-0.077,-4.983,0.017,0.042,2,14,0,0.216,0,0,0.095,0.2492,0,11.932,3.087,-5.303,-0.303,0.073,2,14,0,0.155,0,0,0.046,0.2490,0,11.901,-3.082,-5.346,-0.346,0.049,2,14,0,0.188,0,0,0.026,0.2537,0,15.032,-0.078,-4.737,0.263,0.064,2,14,0,0.199,0,0,0.073,0.2618,0,9.254,0.166,-4.704,0.296,0.027,2,14,0,0.197,0,0,0.052,0.2643,0,15.127,3.194,-5.678,-0.678,0.042,2,14,0,0.186,0,0,0.052,0.2918,0,9.221,3.101,-5.164,-0.164,0.063,2,14,0,0.212,0,0,0.122,0.2328,0,15.172,-3.125,-4.990,0.010,0.014,2,14,0,0.158,0,0,0.097,0.2629,0,9.080,-3.055,-6.373,-1.373,0.081,2,14,0,0.196,0,0,0.057,0.2670,0,2.715,0.303,0,0,0.216,12.000,0.000,0.000,0.000
107.0,12.055,-0.015,-5.000,0.000,0.044,2,14,0,0.179,0,0,0.081,0.2492,0,11.878,3.071,-5.312,-0.312,0.056,2,14,0,0.177,0,0,0.045,0.2490,0,11.897,-3.070,-5.340,-0.340,0.018,2,14,0,0.217,0,0,0.034,0.2537,0,15.110,-0.097,-4.740,0.260,0.066,2,14,0,0.445,0,0,0.035,0.2618,0,9.231,0.178,-4.706,0.294,0.038,2,14,0,0.157,0,0,0.032,0.2643,0,15.194,3.166,-5.708,-0.708,0.011,2,14,0,0.157,0,0,0.122,0.2918,0,9.135,3.086,-5.119,-0.119,0.085,2,14,0,0.173,0,0,0.036,0.2328,0,15.161,-3.050,-4.938,0.062,0.039,2,14,0,0.155,0,0,0.115,0.2629,0,9.107,-3.014,-6.334,-1.334,0.066,2,14,0,0.178,0,0,0.047,0.2670,0,2.750,0.292,0,0,0.445,12.000,0.000,0.000,0.000
108.0,12.039,0.074,-4.982,0.018,0.048,2,14,0,0.149,0,0,0.084,0.2492,0,11.834,3.092,-5.320,-0.320,0.035,2,14,0,0.183,0,0,0.095,0.2490,0,11.992,-3.067,-5.340,-0.340,0.015,2,14,0,0.153,0,0,0.069,0.2537,0,15.168,-0.071,-4.718,0.282,0.038,2,14,0,0.148,0,0,0.068,0.2618,0,9.259,0.152,-4.721,0.279,0.036,2,14,0,0.223,0,0,0.060,0.2643,0,15.242,3.168,-5.681,-0.681,0.040,2,14,0,0.167,0,0,0.170,0.2918,0,9.058,3.122,-5.140,-0.140,0.067,2,14,0,0.193,0,0,0.050,0.2328,0,15.053,-3.042,-5.000,-0.000,0.061,2,14,0,0.203,0,0,0.086,0.2629,0,9.168,-2.964,-6.372,-1.372,0.048,2,14,0,0.157,0,0,0.091,0.2670,0,2.782,0.301,0,0,0.223,12.000,0.000,0.000,0.000
109.0,11.971,0.147,-4.979,0.021,0.041,2,14,0,0.290,0,0,0.135,0.2492,0,11.832,3.056,-5.304,-0.304,0.039,2,14,0,0.180,0,0,0.085,0.2490,0,11.980,-2.994,-5.374,-0.374,0.022,2,14,0,0.183,0,0,0.107,0.2537,0,15.238,-0.045,-4.728,0.272,0.023,2,14,0,0.175,0,0,0.139,0.2618,0,9.163,0.145,-4.723,0.277,0.048,2,14,0,0.152,0,0,0.044,0.2643,0,15.172,3.195,-5.628,-0.628,0.089,2,14,0,0.196,0,0,0.099,0.2918,0,9.095,3.111,-5.124,-0.124,0.024,2,14,0,0.153,0,0,0.018,0.2328,0,15.036,-3.080,-5.029,-0.029,0.058,2,14,0,0.151,0,0,0.060,0.2629,0,9.198,-2.945,-6.381,-1.381,0.020,2,14,0,0.192,0,0,0.122,0.2670,0,2.743,0.260,0,0,0.290,12.000,0.000,0.000,0.000
110.0,11.962,0.096,-4.964,0.036,0.055,2,14,0,0.866,0,0,0.087,0.2492,0,11.889,3.016,-5.266,-0.266,0.058,2,14,0,0.175,0,0,0.038,0.2490,0,11.924,-2.973,-5.335,-0.335,0.052,2,14,0,0.182,0,0,0.114,0.2537,0,15.269,-0.006,-4.700,0.300,0.058,2,14,0,0.150,0,0,0.179,0.2618,0,9.080,0.189,-4.731,0.269,0.028,2,14,0,0.147,0,0,0.123,0.2643,0,15.059,3.238,-5.711,-0.711,0.108,2,14,0,0.189,0,0,0.036,0.2918,0,9.140,3.139,-5.095,-0.095,0.008,2,14,0,0.419,0,0,0.060,0.2328,0,15.033,-3.115,-4.973,0.027,0.050,2,14,0,0.165,0,0,0.043,0.2629,0,9.213,-3.047,-6.424,-1.424,0.060,2,14,0,0.152,0,0,0.077,0.2670,0,2.757,0.269,0,0,0.866,12.000,0.000,0.000,0.000
111.0,11.942,-0.011,-4.971,0.029,0.062,2,14,0,0.156,0,0,0.045,0.2492,0,11.977,2.997,-5.319,-0.319,0.039,2,14,0,0.160,0,0,0.076,0.2490,0,11.860,-3.054,-5.348,-0.348,0.073,2,14,0,0.177,0,0,0.074,0.2537,0,15.092,0.027,-4.711,0.289,0.118,2,14,0,0.252,0,0,0.090,0.2618,0,9.039,0.158,-4.731,0.269,0.036,2,14,0,0.227,0,0,0.162,0.2643,0,14.969,3.258,-5.732,-0.732,0.046,2,14,0,0.189,0,0,0.121,0.2918,0,9.064,3.150,-5.094,-0.094,0.032,2,14,0,0.178,0,0,0.069,0.2328,0,15.118,-3.197,-4.998,0.002,0.044,2,14,0,0.183,0,0,0.084,0.2629,0,9.250,-3.141,-6.444,-1.444,0.043,2,14,0,0.150,0,0,0.145,0.2670,0,2.833,0.287,0,0,0.252,12.000,0.000,0.000,0.000
112.0,12.000,-0.066,-5.043,-0.043,0.036,2,14,0,0.185,0,0,0.079,0.2492,0,11.934,3.013,-5.340,-0.340,0.010,2,14,0,0.341,0,0,0.036,0.2490,0,11.797,-3.101,-5.370,-0.370,0.059,2,14,0,0.155,0,0,0.131,0.2537,0,14.945,-0.007,-4.737,0.263,0.091,2,14,0,0.176,0,0,0.164,0.2618,0,9.111,0.126,-4.720,0.280,0.089,2,14,0,0.170,0,0,0.099,0.2643,0,14.944,3.250,-5.708,-0.708,0.026,2,14,0,0.158,0,0,0.141,0.2918,0,9.029,3.037,-5.053,-0.053,0.042,2,14,0,0.486,0,0,0.088,0.2328,0,15.100,-3.180,-4.984,0.016,0.017,2,14,0,0.158,0,0,0.061,0.2629,0,9.174,-3.171,-6.429,-1.429,0.065,2,14,0,0.156,0,0,0.128,0.2670,0,2.829,0.256,0,0,0.486,12.000,0.000,0.000,0.000
113.0,11.964,-0.089,-5.073,-0.073,0.012,2,14,0,0.737,0,0,0.103,0.2492,0,11.938,3.023,-5.307,-0.307,0.018,2,14,0,0.185,0,0,0.030,0.2490,0,11.805,-3.130,-5.335,-0.335,0.064,2,14,0,0.148,0,0,0.128,0.2537,0,14.928,-0.007,-4.721,0.279,0.052,2,14,0,0.150,0,0,0.181,0.2618,0,9.230,0.167,-4.714,0.286,0.092,2,14,0,0.218,0,0,0.028,0.2643,0,14.995,3.222,-5.762,-0.762,0.070,2,14,0,0.182,0,0,0.084,0.2918,0,8.947,2.942,-5.046,-0.046,0.024,2,14,0,0.148,0,0,0.216,0.2328,0,15.039,-3.106,-5.061,-0.061,0.044,2,14,0,0.179,0,0,0.040,0.2629,0,9.110,-3.070,-6.382,-1.382,0.081,2,14,0,0.234,0,0,0.033,0.2670,0,2.769,0.284,0,0,0.737,12.000,0.000,0.000,0.000
114.0,11.900,-0.037,-5.049,-0.049,0.046,2,14,0,0.183,0,0,0.095,0.2492,0,11.924,3.050,-5.308,-0.308,0.028,2,14,0,0.155,0,0,0.010,0.2490,0,11.837,-3.134,-5.331,-0.331,0.079,2,14,0,0.153,0,0,0.101,0.2537,0,14.988,-0.085,-4.695,0.305,0.093,2,14,0,0.147,0,0,0.114,0.2618,0,9.270,0.158,-4.814,0.186,0.044,2,14,0,0.195,0,0,0.069,0.2643,0,15.035,3.184,-5.704,-0.704,0.067,2,14,0,0.155,0,0,0.044,0.2918,0,9.015,2.966,-5.067,-0.067,0.095,2,14,0,0.174,0,0,0.155,0.2328,0,15.057,-3.083,-5.043,-0.043,0.004,2,14,0,0.181,0,0,0.046,0.2629,0,9.047,-3.002,-6.301,-1.301,0.048,2,14,0,0.161,0,0,0.100,0.2670,0,2.648,0.313,0,0,0.195,12.000,0.000,0.000,0.000
115.0,11.980,-0.015,-4.978,0.022,0.053,2,14,0,0.162,0,0,0.027,0.2492,0,11.879,3.109,-5.305,-0.305,0.019,2,14,0,0.220,0,0,0.075,0.2490,0,11.926,-3.124,-5.310,-0.310,0.091,2,14,0,0.158,0,0,0.037,0.2537,0,15.068,-0.092,-4.718,0.282,0.099,2,14,0,0.181,0,0,0.044,0.2618,0,9.338,0.183,-4.752,0.248,0.009,2,14,0,0.185,0,0,0.136,0.2643,0,15.046,3.167,-5.668,-0.668,0.057,2,14,0,0.192,0,0,0.049,0.2918,0,9.098,2.996,-5.136,-0.136,0.109,2,14,0,0.189,0,0,0.098,0.2328,0,15.033,-3.097,-4.986,0.014,0.017,2,14,0,0.182,0,0,0.050,0.2629,0,9.075,-3.023,-6.382,-1.382,0.025,2,14,0,0.189,0,0,0.067,0.2670,0,2.659,0.384,0,0,0.220,12.000,0.000,0.000,0.000
116.0,11.920,0.029,-4.956,0.044,0.045,2,14,0,0.188,0,0,0.063,0.2492,0,11.924,3.104,-5.308,-0.308,0.024,2,14,0,0.176,0,0,0.061,0.2490,0,12.042,-3.139,-5.303,-0.303,0.052,2,14,0,0.156,0,0,0.127,0.2537,0,15.165,-0.154,-4.719,0.281,0.073,2,14,0,0.176,0,0,0.110,0.2618,0,9.325,0.188,-4.725,0.275,0.062,2,14,0,0.176,0,0,0.126,0.2643,0,15.168,3.164,-5.669,-0.669,0.049,2,14,0,0.178,0,0,0.099,0.2918,0,9.174,3.144,-5.142,-0.142,0.107,2,14,0,0.175,0,0,0.087,0.2328,0,15.068,-3.091,-4.973,0.027,0.022,2,14,0,0.193,0,0,0.035,0.2629,0,9.083,-3.043,-6.394,-1.394,0.043,2,14,0,0.182,0,0,0.054,0.2670,0,2.610,0.375,0,0,0.193,12.000,0.000,0.000,0.000
117.0,11.942,0.056,-4.919,0.081,0.041,2,14,0,0.154,0,0,0.059,0.2492,0,11.925,3.076,-5.305,-0.305,0.034,2,14,0,0.178,0,0,0.034,0.2490,0,12.042,-3.158,-5.318,-0.318,0.040,2,14,0,0.166,0,0,0.136,0.2537,0,15.226,-0.230,-4.742,0.258,0.034,2,14,0,0.181,0,0,0.209,0.2618,0,9.212,0.180,-4.711,0.289,0.083,2,14,0,0.189,0,0,0.017,0.2643,0,15.241,3.155,-5.704,-0.704,0.015,2,14,0,0.154,0,0,0.173,0.2918,0,9.199,3.256,-5.170,-0.170,0.035,2,14,0,0.143,0,0,0.190,0.2328,0,15.102,-3.052,-5.008,-0.008,0.035,2,14,0,0.182,0,0,0.078,0.2629,0,9.123,-3.061,-6.380,-1.380,0.058,2,14,0,0.183,0,0,0.020,0.2670,0,2.736,0.325,0,0,0.189,12.000,0.000,0.000,0.000
118.0,12.055,0.040,-4.972,0.028,0.043,2,14,0,0.189,0,0,0.079,0.2492,0,11.980,3.052,-5.321,-0.321,0.032,2,14,0,0.223,0,0,0.064,0.2490,0,12.009,-3.127,-5.398,-0.398,0.077,2,14,0,0.175,0,0,0.091,0.2537,0,15.123,-0.200,-4.769,0.231,0.094,2,14,0,0.186,0,0,0.140,0.2618,0,9.138,0.180,-4.799,0.201,0.044,2,14,0,0.182,0,0,0.065,0.2643,0,15.238,3.185,-5.636,-0.636,0.070,2,14,0,0.175,0,0,0.165,0.2918,0,9.107,3.247,-5.134,-0.134,0.059,2,14,0,0.183,0,0,0.154,0.2328,0,15.151,-3.095,-5.013,-0.013,0.057,2,14,0,0.190,0,0,0.083,0.2629,0,9.141,-3.019,-6.342,-1.342,0.034,2,14,0,0.154,0,0,0.031,0.2670,0,2.886,0.301,0,0,0.223,12.000,0.000,0.000,0.000
119.0,12.112,0.034,-4.967,0.033,0.021,2,14,0,0.245,0,0,0.135,0.2492,0,12.019,3.064,-5.316,-0.316,0.033,2,14,0,0.152,0,0,0.105,0.2490,0,11.980,-3.026,-5.384,-0.384,0.080,2,14,0,0.161,0,0,0.081,0.2537,0,15.113,-0.134,-4.787,0.213,0.100,2,14,0,0.186,0,0,0.072,0.2618,0,9.109,0.151,-4.760,0.240,0.012,2,14,0,0.172,0,0,0.094,0.2643,0,15.097,3.191,-5.651,-0.651,0.105,2,14,0,0.224,0,0,0.026,0.2918,0,9.126,3.207,-5.057,-0.057,0.086,2,14,0,0.176,0,0,0.117,0.2328,0,15.067,-3.178,-4.984,0.016,0.051,2,14,0,0.214,0,0,0.053,0.2629,0,9.249,-3.017,-6.347,-1.347,0.033,2,14,0,0.186,0,0,0.117,0.2670,0,2.896,0.250,0,0,0.245,12.000,0.000,0.000,0.000
120.0,12.069,0.017,-5.025,-0.025,0.062,2,14,0,0.200,0,0,0.091,0.2492,0,11.947,3.059,-5.305,-0.305,0.070,2,14,0,0.175,0,0,0.035,0.2490,0,11.958,-3.010,-5.323,-0.323,0.049,2,14,0,0.157,0,0,0.083,0.2537,0,15.107,-0.013,-4.735,0.265,0.100,2,14,0,0.182,0,0,0.050,0.2618,0,9.167,0.107,-4.799,0.201,0.037,2,14,0,0.228,0,0,0.069,0.2643,0,15.066,3.272,-5.676,-0.676,0.069,2,14,0,0.162,0,0,0.069,0.2918,0,9.214,3.103,-5.069,-0.069,0.099,2,14,0,0.176,0,0,0.114,0.2328,0,15.122,-3.187,-4.995,0.005,0.012,2,14,0,0.183,0,0,0.078,0.2629,0,9.240,-3.052,-6.313,-1.313,0.035,2,14,0,0.162,0,0,0.103,0.2670,0,2.744,0.280,0,0,0.228,12.000,0.000,0.000,0.000
121.0,11.989,0.019,-4.994,0.006,0.080,2,14,0,0.195,0,0,0.012,0.2492,0,11.842,3.025,-5.266,-0.266,0.045,2,14,0,0.175,0,0,0.076,0.2490,0,11.904,-3.017,-5.279,-0.279,0.047,2,14,0,0.188,0,0,0.074,0.2537,0,15.028,0.084,-4.720,0.280,0.037,2,14,0,0.181,0,0,0.164,0.2618,0,9.228,0.100,-4.730,0.270,0.047,2,14,0,0.147,0,0,0.070,0.2643,0,15.004,3.260,-5.681,-0.681,0.039,2,14,0,0.152,0,0,0.091,0.2918,0,9.141,2.988,-5.110,-0.110,0.088,2,14,0,0.154,0,0,0.113,0.2328,0,15.033,-3.183,-5.002,-0.002,0.041,2,14,0,0.191,0,0,0.070,0.2629,0,9.200,-3.090,-6.419,-1.419,0.062,2,14,0,0.190,0,0,0.074,0.2670,0,2.706,0.260,0,0,0.195,12.000,0.000,0.000,0.000
122.0,11.936,0.045,-5.054,-0.054,0.049,2,14,0,0.199,0,0,0.059,0.2492,0,11.847,3.002,-5.284,-0.284,0.010,2,14,0,0.151,0,0,0.080,0.2490,0,11.930,-3.061,-5.374,-0.374,0.043,2,14,0,0.184,0,0,0.027,0.2537,0,15.160,0.063,-4.791,0.209,0.048,2,14,0,0.180,0,0,0.141,0.2618,0,9.172,0.164,-4.724,0.276,0.047,2,14,0,0.177,0,0,0.028,0.2643,0,15.021,3.242,-5.683,-0.683,0.030,2,14,0,0.147,0,0,0.067,0.2918,0,9.030,3.012,-5.206,-0.206,0.062,2,14,0,0.149,0,0,0.108,0.2328,0,14.984,-3.120,-5.032,-0.032,0.042,2,14,0,0.184,0,0,0.090,0.2629,0,9.162,-3.056,-6.396,-1.396,0.064,2,14,0,0.178,0,0,0.027,0.2670,0,2.786,0.243,0,0,0.199,12.000,0.000,0.000,0.000
