t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
54.0,0.811,0.209,-5.018,-0.018,0.038,2,14,0,0.148,0,1,0.131,-0.359,1.171,-5.015,-0.015,0.033,2,14,0,0.225,0,1,0.152,-0.437,-0.922,-4.986,0.014,0.061,2,14,0,0.173,0,1,0.069,1.514,2.199,4,0,0.225,0.000,0.000,0.000,0.000
55.0,0.862,0.126,-4.972,0.028,0.049,2,14,0,0.211,0,1,0.109,-0.416,1.224,-5.044,-0.044,0.029,2,14,0,0.184,0,0,0.227,-0.360,-1.039,-5.023,-0.023,0.041,2,14,0,0.171,0,1,0.134,1.685,2.142,4,0,0.211,0.000,0.000,0.000,0.000
56.0,0.876,0.058,-4.979,0.021,0.016,2,14,0,0.147,0,0,0.122,-0.370,1.237,-5.012,-0.012,0.079,2,14,0,0.184,0,0,0.216,-0.410,-1.052,-4.944,0.056,0.015,2,14,0,0.148,0,0,0.153,1.700,2.124,4,0,0.184,0.000,0.000,0.000,0.000
57.0,0.905,0.056,-4.995,0.005,0.017,2,14,0,0.174,0,1,0.150,-0.343,1.127,-5.040,-0.040,0.139,2,14,0,0.180,0,0,0.108,-0.435,-1.036,-4.955,0.045,0.031,2,14,0,0.152,0,1,0.147,1.645,2.095,4,0,0.180,0.000,0.000,0.000,0.000
58.0,0.891,0.065,-5.065,-0.065,0.039,2,14,0,0.156,0,1,0.134,-0.299,1.029,-5.018,-0.018,0.027,2,14,0,0.188,0,1,0.026,-0.394,-1.029,-4.947,0.053,0.034,2,14,0,0.192,0,1,0.127,1.532,2.110,4,0,0.192,0.000,0.000,0.000,0.000
59.0,0.908,0.039,-5.064,-0.064,0.018,2,14,0,0.176,0,0,0.158,-0.315,1.073,-4.968,0.032,0.049,2,14,0,0.165,0,1,0.048,-0.467,-1.101,-5.067,-0.067,0.038,2,14,0,0.198,0,1,0.218,1.604,2.092,4,0,0.198,0.000,0.000,0.000,0.000
60.0,0.896,0.036,-5.056,-0.056,0.023,2,14,0,0.141,0,1,0.147,-0.268,1.117,-4.980,0.020,0.038,2,14,0,0.160,0,1,0.074,-0.452,-1.096,-5.013,-0.013,0.059,2,14,0,0.171,0,0,0.208,1.590,2.104,4,0,0.171,0.000,0.000,0.000,0.000
61.0,0.885,0.036,-4.987,0.013,0.022,2,14,0,0.180,0,1,0.137,-0.271,1.120,-5.019,-0.019,0.026,2,14,0,0.184,0,1,0.077,-0.444,-1.054,-4.978,0.022,0.119,2,14,0,0.179,0,0,0.168,1.585,2.115,4,0,0.184,0.000,0.000,0.000,0.000
62.0,0.890,0.048,-4.992,0.008,0.044,2,14,0,0.175,0,1,0.138,-0.257,1.143,-4.957,0.043,0.049,2,14,0,0.189,0,1,0.099,-0.365,-0.950,-4.978,0.022,0.022,2,14,0,0.148,0,1,0.047,1.586,2.110,4,0,0.189,0.000,0.000,0.000,0.000
63.0,0.975,0.069,-4.955,0.045,0.110,2,14,0,0.173,0,1,0.215,-0.284,1.207,-4.985,0.015,0.050,2,14,0,0.223,0,1,0.163,-0.343,-0.886,-5.017,-0.017,0.090,2,14,0,0.171,0,1,0.034,1.628,2.067,4,0,0.223,0.000,0.000,0.000,0.000
