t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
19.0,-3.357,-1.847,-4.987,0.013,0.138,2,14,0,0.219,0,0,1.628,0.689,2.804,-5.045,-0.045,0.236,2,14,0,0.218,0,0,1.364,1.193,-2.890,-5.057,-0.057,0.187,2,14,0,0.217,0,0,1.163,3.698,0.072,-5.600,-0.600,0.298,2,14,0,0.207,0,0,0.975,-2.800,1.926,-4.877,0.123,0.347,2,14,0,0.217,0,0,1.247,3.601,2.132,0,0,0.219,1.200,0.000,1.000,0.000
20.0,-3.096,-1.858,-5.022,-0.022,0.461,2,14,0,0.322,0,0,2.373,1.066,2.744,-5.029,-0.029,0.556,2,14,0,0.252,0,0,1.987,1.574,-2.892,-5.092,-0.092,0.514,2,14,0,0.224,0,0,1.797,4.104,0.038,-5.601,-0.601,0.615,2,14,0,0.207,0,0,1.574,-2.409,1.704,-4.945,0.055,0.610,2,14,0,0.238,0,0,1.881,3.628,2.871,0,0,0.322,2.200,0.000,1.000,0.000
21.0,-2.438,-1.882,-5.018,-0.018,0.822,2,14,0,0.248,0,0,2.719,1.791,2.653,-4.951,0.049,0.918,2,14,0,0.299,0,0,2.266,2.272,-2.885,-5.126,-0.126,0.864,2,14,0,0.220,0,0,2.093,4.935,0.020,-5.600,-0.600,0.986,2,14,0,0.246,0,0,1.739,-1.670,1.556,-4.989,0.011,0.940,2,14,0,0.213,0,0,2.159,3.523,3.213,0,0,0.299,3.200,0.000,1.000,0.000
22.0,-1.463,-1.962,-5.030,-0.030,1.194,2,14,0,0.252,0,0,2.753,2.910,2.586,-4.932,0.068,1.307,2,14,0,0.191,0,0,2.153,3.283,-2.862,-5.152,-0.152,1.226,2,14,0,0.191,0,0,2.088,6.137,0.042,-5.547,-0.547,1.379,2,14,0,0.204,0,0,1.536,-0.581,1.612,-4.910,0.090,1.326,2,14,0,0.220,0,0,2.062,3.624,3.242,0,0,0.252,4.200,0.000,1.000,0.000
23.0,0.019,-2.002,-5.038,-0.038,1.624,2,14,0,0.274,0,0,2.282,4.471,2.580,-4.993,0.007,1.727,2,14,0,0.213,0,0,1.594,4.640,-2.898,-5.079,-0.079,1.611,2,14,0,0.267,0,0,1.736,7.731,0.009,-5.634,-0.634,1.771,2,14,0,0.171,0,0,0.945,0.951,1.724,-4.879,0.121,1.745,2,14,0,0.226,0,0,1.520,3.624,2.764,0,0,0.274,5.200,0.000,1.000,0.000
24.0,1.915,-1.957,-5.015,-0.015,2.065,2,14,0,0.164,0,0,1.408,6.440,2.605,-5.041,-0.041,2.048,2,14,0,0.165,0,0,0.662,6.430,-2.902,-5.012,-0.012,1.991,2,14,0,0.169,0,0,0.954,9.517,0.000,-5.567,-0.567,1.823,2,14,0,0.246,0,0,0.175,2.874,1.830,-4.987,0.013,2.022,2,14,0,0.168,0,0,0.608,3.650,1.868,0,0,0.246,6.200,0.000,1.000,0.000
25.0,4.038,-1.860,-5.022,-0.022,2.184,2,14,0,0.194,0,0,0.267,8.421,2.645,-5.008,-0.008,1.932,2,14,0,0.231,0,0,0.392,8.483,-2.866,-5.049,-0.049,1.991,2,14,0,0.527,0,0,0.084,11.174,0.044,-5.574,-0.574,1.621,2,14,0,0.239,0,0,0.489,4.759,1.939,-4.980,0.020,1.880,2,14,0,0.244,0,0,0.301,3.729,0.975,0,0,0.527,7.200,0.000,1.000,0.000
26.0,6.197,-1.750,-4.997,0.003,2.027,2,14,0,0.221,0,0,0.883,10.226,2.773,-4.985,0.015,1.714,2,14,0,0.197,0,0,1.161,10.335,-2.841,-5.125,-0.125,1.784,2,14,0,0.219,0,0,0.955,12.664,0.119,-5.622,-0.622,1.382,2,14,0,0.203,0,0,0.992,6.470,2.033,-4.926,0.074,1.654,2,14,0,0.225,0,0,1.005,3.660,1.469,0,0,0.225,8.200,0.000,1.000,0.000
27.0,8.016,-1.621,-5.057,-0.057,1.781,2,14,0,0.259,0,0,1.733,11.754,2.926,-5.030,-0.030,1.455,2,14,0,0.223,0,0,1.693,11.939,-2.781,-5.087,-0.087,1.523,2,14,0,0.222,0,0,1.558,13.786,0.159,-5.603,-0.603,1.077,2,14,0,0.202,0,0,1.107,7.961,2.134,-4.933,0.067,1.397,2,14,0,0.216,0,0,1.517,3.480,1.813,0,0,0.259,9.200,0.000,1.000,0.000
28.0,9.638,-1.578,-5.010,-0.010,1.517,2,14,0,0.222,0,0,2.358,13.013,3.020,-5.048,-0.048,1.154,2,14,0,0.223,0,0,1.969,13.290,-2.763,-5.054,-0.054,1.248,2,14,0,0.252,0,0,1.922,14.756,0.198,-5.567,-0.567,0.788,2,14,0,0.198,0,0,1.090,9.260,2.181,-4.952,0.048,1.123,2,14,0,0.220,0,0,1.811,3.344,2.165,0,0,0.252,10.200,0.000,1.000,0.000
29.0,11.028,-1.554,-5.008,-0.008,1.235,2,14,0,0.249,0,0,2.752,13.945,3.087,-4.994,0.006,0.823,2,14,0,0.234,0,0,1.925,14.387,-2.734,-5.014,-0.014,0.941,2,14,0,0.225,0,0,2.017,15.336,0.179,-5.581,-0.581,0.489,2,14,0,0.177,0,0,0.667,10.214,2.126,-4.908,0.092,0.814,2,14,0,0.191,0,0,1.767,3.115,2.264,0,0,0.249,11.200,0.000,1.000,0.000
30.0,12.044,-1.641,-4.970,0.030,0.895,2,14,0,0.223,0,0,2.763,14.571,3.123,-5.040,-0.040,0.489,2,14,0,0.195,0,0,1.557,15.166,-2.812,-5.119,-0.119,0.621,2,14,0,0.250,0,0,1.805,15.769,0.192,-5.646,-0.646,0.455,2,14,0,0.172,0,0,0.148,10.804,2.046,-4.881,0.119,0.474,2,14,0,0.200,0,0,1.351,3.108,2.274,0,0,0.250,12.200,0.000,1.000,0.000
31.0,12.652,-1.760,-4.977,0.023,0.528,2,14,0,0.247,0,0,2.378,14.868,3.070,-4.972,0.028,0.241,2,14,0,0.164,0,0,0.866,15.559,-2.860,-5.122,-0.122,0.253,2,14,0,0.188,0,0,1.203,16.300,0.171,-5.636,-0.636,0.653,2,14,0,0.230,0,0,0.389,11.074,2.028,-4.932,0.068,0.221,2,14,0,0.165,0,0,0.625,3.112,1.879,0,0,0.247,13.200,0.000,1.000,0.000
