t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
94.0,5.346,0.209,-4.996,0.004,1.056,2,14,0,0.204,0,0,15.003,1.869,0.343,-4.336,0.664,1.081,2,14,0,0.533,0,0,15.231,3.542,15.135,0,0,0.533,20.000,0.000,0.000,0.000
95.0,4.505,0.284,-4.923,0.077,0.668,2,14,0,0.193,0,0,15.839,0.997,0.339,-4.357,0.643,0.704,2,14,0,0.211,0,0,16.105,3.554,16.007,0,0,0.211,20.000,0.000,0.000,0.000
96.0,4.066,0.242,-4.949,0.051,0.253,2,14,0,0.283,0,0,16.284,0.401,0.304,-4.376,0.624,0.322,2,14,0,0.229,0,0,16.704,3.709,16.601,0,0,0.283,20.000,0.000,0.000,0.000
97.0,4.010,0.221,-5.030,-0.030,0.174,2,14,0,0.200,0,0,16.339,0.266,0.257,-4.346,0.654,0.117,2,14,0,0.206,0,0,16.842,3.806,16.736,0,0,0.206,20.000,0.000,0.000,0.000
98.0,4.384,0.265,-5.041,-0.041,0.622,2,14,0,0.237,0,0,15.971,0.588,0.209,-4.348,0.652,0.567,2,14,0,0.205,0,0,16.525,3.858,16.413,0,0,0.237,20.000,0.000,0.000,0.000
99.0,5.184,0.244,-4.918,0.082,1.090,2,14,0,0.237,0,0,15.165,1.380,0.221,-4.295,0.705,1.040,2,14,0,0.248,0,0,15.737,3.855,15.622,0,0,0.248,20.000,0.000,0.000,0.000
100.0,6.480,0.215,-4.954,0.046,1.577,2,14,0,0.274,0,0,13.882,2.697,0.185,-4.392,0.608,1.533,2,14,0,0.913,0,0,14.423,3.824,14.304,0,0,0.913,20.000,0.000,0.000,0.000
101.0,8.257,0.194,-5.033,-0.033,2.063,2,14,0,0.223,0,0,12.093,4.435,0.202,-4.416,0.584,2.020,2,14,0,0.232,0,0,12.690,3.871,12.567,0,0,0.232,20.000,0.000,0.000,0.000
102.0,10.620,0.184,-5.023,-0.023,2.590,2,14,0,0.330,0,0,9.730,6.639,0.242,-4.322,0.678,2.524,2,14,0,0.232,0,0,10.489,4.042,10.364,0,0,0.330,20.000,0.000,0.000,0.000
103.0,13.486,0.231,-4.998,0.002,3.042,2,14,0,0.249,0,0,6.864,9.359,0.244,-4.323,0.677,2.994,2,14,0,0.255,0,0,7.773,4.182,7.645,0,0,0.255,20.000,0.000,0.000,0.000
104.0,16.486,0.191,-4.968,0.032,3.114,2,14,0,0.424,0,0,3.887,12.418,0.284,-4.303,0.697,3.135,2,14,0,0.231,0,0,4.716,4.123,4.591,0,0,0.424,20.000,0.000,0.000,0.000
105.0,19.469,0.244,-5.041,-0.041,3.069,2,14,0,0.223,0,0,0.881,15.526,0.308,-4.296,0.704,3.122,2,14,0,0.257,0,0,1.608,4.013,1.506,0,0,0.257,20.000,0.000,0.000,0.000
106.0,22.466,0.326,-5.020,-0.020,2.921,2,14,0,0.282,0,0,2.118,18.541,0.348,-4.382,0.618,2.966,2,14,0,0.255,0,0,1.412,3.976,2.487,0,0,0.282,20.000,0.000,0.000,0.000
107.0,25.259,0.359,-5.000,-0.000,2.711,2,14,0,0.192,0,0,4.889,21.393,0.366,-4.349,0.651,2.772,2,14,0,0.333,0,0,4.263,3.920,5.271,0,0,0.333,20.000,0.000,0.000,0.000
108.0,27.775,0.435,-5.011,-0.011,2.461,2,14,0,0.360,0,0,7.428,24.021,0.397,-4.338,0.662,2.542,2,14,0,0.239,0,0,6.895,3.813,7.787,0,0,0.360,20.000,0.000,0.000,0.000
109.0,30.081,0.395,-4.963,0.037,2.187,2,14,0,0.224,0,0,9.716,26.390,0.404,-4.328,0.672,2.262,2,14,0,0.254,0,0,9.246,3.745,10.089,0,0,0.254,20.000,0.000,0.000,0.000
110.0,32.103,0.359,-4.991,0.009,1.880,2,14,0,0.219,0,0,11.754,28.463,0.329,-4.384,0.616,1.959,2,14,0,0.273,0,0,11.340,3.690,12.108,0,0,0.273,20.000,0.000,0.000,0.000
111.0,33.816,0.326,-5.029,-0.029,1.544,2,14,0,0.191,0,0,13.467,30.236,0.241,-4.363,0.637,1.624,2,14,0,0.257,0,0,13.115,3.642,13.820,0,0,0.257,20.000,0.000,0.000,0.000
112.0,35.166,0.215,-4.979,0.021,1.173,2,14,0,0.195,0,0,14.816,31.649,0.249,-4.368,0.632,1.247,2,14,0,0.198,0,0,14.531,3.570,15.167,0,0,0.198,20.000,0.000,0.000,0.000
