t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
142.0,-0.552,-6.690,-4.972,0.028,1.473,2,14,0,0.221,0,0,1.229,-23.894,-6.323,0.009,5.009,0.017,1,14,0,0.200,0,0,0.877,-5.053,-9.071,-4.216,0.784,1.405,2,14,0,0.198,0,0,0.911,5.147,20.176,0,0,0.221,-2.368,-6.462,0.969,1.145
143.0,0.330,-5.527,-4.974,0.026,1.418,2,14,0,0.189,0,0,1.221,-23.884,-6.314,0.032,5.032,0.020,1,14,0,0.200,0,0,0.877,-4.244,-7.888,-4.179,0.821,1.429,2,14,0,0.189,0,0,0.974,5.209,21.215,0,0,0.200,-1.488,-5.249,0.787,1.277
144.0,0.912,-4.271,-5.039,-0.039,1.390,2,14,0,0.214,0,0,1.333,-23.878,-6.348,-0.030,4.970,0.004,1,14,0,0.200,0,0,0.877,-3.618,-6.602,-4.207,0.793,1.467,2,14,0,0.216,0,0,1.041,5.161,22.156,0,0,0.216,-0.799,-3.918,0.588,1.380
145.0,1.305,-2.909,-5.002,-0.002,1.403,2,14,0,0.185,0,0,1.430,-23.821,-6.356,-0.017,4.983,0.017,1,14,0,0.200,0,0,0.877,-3.252,-5.194,-4.202,0.798,1.494,2,14,0,0.214,0,0,1.161,5.161,22.932,0,0,0.214,-0.317,-2.499,0.375,1.452
146.0,1.459,-1.488,-5.010,-0.010,1.412,2,14,0,0.197,0,0,1.550,-23.822,-6.364,-0.020,4.980,0.011,1,14,0,0.200,0,0,0.877,-3.043,-3.724,-4.180,0.820,1.498,2,14,0,0.222,0,0,1.219,5.095,23.642,0,0,0.222,-0.053,-1.024,0.154,1.492
147.0,1.528,-0.038,-4.972,0.028,1.409,2,14,0,0.196,0,0,1.534,-23.908,-6.363,-0.029,4.971,0.022,1,14,0,0.200,0,0,0.877,-2.991,-2.297,-4.132,0.868,1.469,2,14,0,0.231,0,0,1.219,5.121,24.303,0,0,0.231,-0.011,0.474,-0.071,1.498
148.0,1.378,1.366,-5.003,-0.003,1.410,2,14,0,0.190,0,0,1.520,-23.866,-6.358,0.002,5.002,0.004,1,14,0,0.200,0,0,0.877,-3.081,-0.887,-4.130,0.870,1.454,2,14,0,0.195,0,0,1.143,5.072,24.714,0,0,0.200,-0.194,1.962,-0.294,1.471
149.0,0.994,2.735,-5.018,-0.018,1.431,2,14,0,0.191,0,0,1.524,-23.836,-6.343,0.008,5.008,0.001,1,14,0,0.200,0,0,0.877,-3.451,0.529,-4.129,0.871,1.477,2,14,0,0.200,0,0,1.119,5.042,25.000,0,0,0.200,-0.598,3.405,-0.511,1.410
150.0,0.394,3.990,-4.967,0.033,1.436,2,14,0,0.197,0,0,1.548,-23.845,-6.354,0.008,5.008,0.006,1,14,0,0.200,0,0,0.877,-4.064,1.846,-4.145,0.855,1.481,2,14,0,0.209,0,0,1.132,5.014,25.198,0,0,0.209,-1.212,4.772,-0.716,1.318
151.0,-0.302,5.227,-4.943,0.057,1.464,2,14,0,0.206,0,0,1.452,-23.905,-6.336,-0.033,4.967,0.023,1,14,0,0.200,0,0,0.877,-4.879,3.115,-4.152,0.848,1.483,2,14,0,0.188,0,0,1.136,5.103,25.286,0,0,0.206,-2.024,6.031,-0.905,1.196
