t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
11.0,3.313,0.136,-4.991,0.009,0.048,2,14,0,0.175,0,0,0.135,-1.271,2.556,-4.973,0.027,0.021,2,14,0,0.175,0,0,0.085,-1.517,-2.308,-5.044,-0.044,0.024,2,14,0,0.171,0,0,0.161,4.871,0.341,0,0,0.175,0.000,0.000,0.000,0.000
12.0,3.262,0.180,-5.004,-0.004,0.052,2,14,0,0.182,0,0,0.125,-1.287,2.581,-5.055,-0.055,0.027,2,14,0,0.211,0,0,0.055,-1.569,-2.377,-4.981,0.019,0.076,2,14,0,0.172,0,0,0.130,4.967,0.318,0,0,0.211,0.000,0.000,0.000,0.000
13.0,3.157,0.166,-5.042,-0.042,0.070,2,14,0,0.169,0,0,0.092,-1.264,2.596,-4.997,0.003,0.040,2,14,0,0.163,0,0,0.060,-1.709,-2.397,-4.941,0.059,0.098,2,14,0,0.159,0,0,0.095,5.014,0.290,0,0,0.169,0.000,0.000,0.000,0.000
14.0,3.058,0.113,-4.965,0.035,0.063,2,14,0,0.156,0,0,0.134,-1.346,2.571,-5.092,-0.092,0.048,2,14,0,0.178,0,0,0.064,-1.743,-2.352,-4.952,0.048,0.059,2,14,0,0.162,0,0,0.078,4.941,0.346,0,0,0.178,0.000,0.000,0.000,0.000
15.0,3.026,0.117,-5.014,-0.014,0.048,2,14,0,0.166,0,0,0.167,-1.375,2.592,-4.991,0.009,0.048,2,14,0,0.169,0,0,0.070,-1.785,-2.300,-5.060,-0.060,0.042,2,14,0,0.166,0,0,0.107,4.909,0.413,0,0,0.169,0.000,0.000,0.000,0.000
16.0,3.050,0.037,-4.958,0.042,0.091,2,14,0,0.157,0,0,0.146,-1.392,2.603,-4.994,0.006,0.040,2,14,0,0.153,0,0,0.080,-1.757,-2.254,-5.029,-0.029,0.043,2,14,0,0.148,0,0,0.093,4.872,0.429,0,0,0.157,0.000,0.000,0.000,0.000
17.0,3.163,-0.005,-4.996,0.004,0.108,2,14,0,0.168,0,0,0.088,-1.376,2.650,-4.970,0.030,0.048,2,14,0,0.165,0,0,0.064,-1.723,-2.217,-4.988,0.012,0.048,2,14,0,0.168,0,0,0.101,4.879,0.442,0,0,0.168,0.000,0.000,0.000,0.000
18.0,3.260,-0.024,-5.005,-0.005,0.082,2,14,0,0.165,0,0,0.126,-1.304,2.666,-5.022,-0.022,0.055,2,14,0,0.174,0,0,0.039,-1.639,-2.211,-4.972,0.028,0.062,2,14,0,0.166,0,0,0.103,4.889,0.411,0,0,0.174,0.000,0.000,0.000,0.000
19.0,3.291,0.043,-4.989,0.011,0.064,2,14,0,0.171,0,0,0.117,-1.225,2.704,-5.026,-0.026,0.031,2,14,0,0.163,0,0,0.107,-1.644,-2.275,-4.990,0.010,0.073,2,14,0,0.169,0,0,0.039,4.997,0.336,0,0,0.171,-0.000,0.019,-0.000,0.088
20.0,3.302,0.141,-5.011,-0.011,0.145,2,14,0,0.185,0,0,0.185,-1.176,2.782,-4.988,0.012,0.054,2,14,0,0.181,0,0,0.150,-1.665,-2.325,-5.011,-0.011,0.029,2,14,0,0.234,0,0,0.220,5.130,0.327,0,0,0.234,-0.002,0.207,-0.006,0.288
21.0,3.271,0.401,-4.972,0.028,0.340,2,14,0,0.228,0,0,0.288,-1.245,2.908,-4.968,0.032,0.209,2,14,0,0.216,0,0,0.319,-1.704,-2.177,-4.990,0.010,0.206,2,14,0,0.224,0,0,0.460,5.105,0.395,0,0,0.228,-0.018,0.595,-0.029,0.487
22.0,3.221,0.826,-5.001,-0.001,0.538,2,14,0,0.219,0,0,0.447,-1.374,3.210,-4.947,0.053,0.391,2,14,0,0.239,0,0,0.588,-1.707,-1.859,-4.966,0.034,0.385,2,14,0,0.454,0,0,0.727,5.080,0.601,0,0,0.454,-0.070,1.181,-0.081,0.683
23.0,3.093,1.446,-5.042,-0.042,0.740,2,14,0,0.316,0,0,0.595,-1.534,3.682,-4.992,0.008,0.581,2,14,0,0.252,0,0,0.887,-1.739,-1.370,-5.022,-0.022,0.586,2,14,0,0.251,0,0,1.017,5.056,0.889,0,0,0.316,-0.194,1.959,-0.174,0.871
