t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,d3_x,d3_y,d3_z,d3_zerr,d3_velxy,d3_arm,d3_nav,d3_mpc,d3_solve_ms,d3_fallback,d3_hover,d3_poserr,d4_x,d4_y,d4_z,d4_zerr,d4_velxy,d4_arm,d4_nav,d4_mpc,d4_solve_ms,d4_fallback,d4_hover,d4_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
87.0,-8.603,-10.119,-4.994,0.006,0.924,2,14,0,0.176,0,0,0.119,-8.603,-7.261,-5.853,-0.853,0.935,2,14,0,0.166,0,0,0.170,-8.724,-13.133,-6.592,-1.592,1.064,2,14,0,0.163,0,0,0.167,-6.503,-9.900,-5.765,-0.765,0.937,2,14,0,0.202,0,0,0.148,-12.336,-10.109,-5.936,-0.936,0.979,2,14,0,0.170,0,0,0.131,2.248,0.509,0,0,0.202,-9.006,-9.950,0.995,0.099
88.0,-7.694,-9.998,-4.964,0.036,0.930,2,14,0,0.169,0,0,0.048,-7.748,-7.130,-5.807,-0.807,0.943,2,14,0,0.165,0,0,0.140,-7.666,-12.963,-6.579,-1.579,1.068,2,14,0,0.170,0,0,0.166,-5.608,-9.748,-5.774,-0.774,0.927,2,14,0,0.206,0,0,0.061,-11.279,-9.958,-5.926,-0.926,1.038,2,14,0,0.174,0,0,0.110,2.252,0.594,0,0,0.206,-8.017,-9.801,0.980,0.198
89.0,-6.781,-9.864,-4.959,0.041,0.965,2,14,0,0.174,0,0,0.140,-6.794,-6.893,-5.862,-0.862,1.009,2,14,0,0.169,0,0,0.154,-6.629,-12.688,-6.554,-1.554,1.048,2,14,0,0.199,0,0,0.191,-4.704,-9.627,-5.825,-0.825,0.944,2,14,0,0.200,0,0,0.130,-10.309,-9.717,-5.930,-0.930,1.044,2,14,0,0.172,0,0,0.117,2.263,0.659,0,0,0.200,-7.049,-9.555,0.955,0.295
90.0,-5.816,-9.579,-5.012,-0.012,1.019,2,14,0,0.176,0,0,0.195,-5.836,-6.514,-5.897,-0.897,1.054,2,14,0,0.168,0,0,0.111,-5.712,-12.322,-6.594,-1.594,1.011,2,14,0,0.205,0,0,0.164,-3.762,-9.352,-5.788,-0.788,1.013,2,14,0,0.228,0,0,0.195,-9.369,-9.306,-5.927,-0.927,1.059,2,14,0,0.170,0,0,0.046,2.207,0.667,0,0,0.228,-6.109,-9.212,0.921,0.389
91.0,-4.905,-9.124,-5.025,-0.025,1.048,2,14,0,0.178,0,0,0.173,-4.851,-6.082,-5.915,-0.915,1.075,2,14,0,0.169,0,0,0.134,-4.762,-11.902,-6.633,-1.633,1.008,2,14,0,0.203,0,0,0.206,-2.880,-8.939,-5.684,-0.684,1.052,2,14,0,0.167,0,0,0.220,-8.431,-8.866,-5.940,-0.940,1.061,2,14,0,0.169,0,0,0.058,2.137,0.690,0,0,0.203,-5.209,-8.778,0.878,0.479
92.0,-4.069,-8.612,-5.050,-0.050,1.073,2,14,0,0.205,0,0,0.180,-3.898,-5.564,-5.874,-0.874,1.060,2,14,0,0.168,0,0,0.209,-3.861,-11.263,-6.662,-1.662,1.000,2,14,0,0.200,0,0,0.227,-1.968,-8.404,-5.744,-0.744,1.100,2,14,0,0.171,0,0,0.204,-7.519,-8.364,-5.885,-0.885,1.039,2,14,0,0.202,0,0,0.122,2.223,0.629,0,0,0.205,-4.357,-8.256,0.826,0.564
93.0,-3.175,-7.948,-4.996,0.004,1.107,2,14,0,0.181,0,0,0.154,-3.037,-4.942,-5.899,-0.899,1.036,2,14,0,0.169,0,0,0.254,-3.114,-10.643,-6.551,-1.551,0.945,2,14,0,0.171,0,0,0.181,-1.044,-7.698,-5.792,-0.792,1.123,2,14,0,0.140,0,0,0.192,-6.688,-7.732,-5.916,-0.916,1.023,2,14,0,0.179,0,0,0.141,2.289,0.599,0,0,0.181,-3.561,-7.651,0.765,0.644
94.0,-2.330,-7.213,-4.992,0.008,1.092,2,14,0,0.172,0,0,0.215,-2.339,-4.256,-5.884,-0.884,1.002,2,14,0,0.169,0,0,0.223,-2.519,-9.974,-6.541,-1.541,0.928,2,14,0,0.170,0,0,0.045,-0.187,-6.912,-5.760,-0.760,1.087,2,14,0,0.142,0,0,0.282,-5.922,-7.007,-5.939,-0.939,1.012,2,14,0,0.216,0,0,0.168,2.296,0.568,0,0,0.216,-2.829,-6.970,0.697,0.717
95.0,-1.609,-6.422,-5.020,-0.020,1.041,2,14,0,0.176,0,0,0.270,-1.757,-3.512,-5.929,-0.929,1.003,2,14,0,0.198,0,0,0.159,-1.899,-9.229,-6.551,-1.551,0.970,2,14,0,0.170,0,0,0.010,0.446,-6.036,-5.746,-0.746,1.009,2,14,0,0.170,0,0,0.293,-5.201,-6.257,-5.946,-0.946,0.982,2,14,0,0.211,0,0,0.236,2.213,0.596,0,0,0.211,-2.169,-6.219,0.622,0.783
96.0,-1.048,-5.542,-5.056,-0.056,1.001,2,14,0,0.175,0,0,0.251,-1.225,-2.603,-5.903,-0.903,1.033,2,14,0,0.168,0,0,0.074,-1.221,-8.473,-6.634,-1.634,0.989,2,14,0,0.169,0,0,0.107,0.900,-5.223,-5.778,-0.778,0.923,2,14,0,0.166,0,0,0.183,-4.669,-5.438,-5.918,-0.918,0.949,2,14,0,0.164,0,0,0.183,2.102,0.557,0,0,0.175,-1.587,-5.406,0.541,0.841
