t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,d2_x,d2_y,d2_z,d2_zerr,d2_velxy,d2_arm,d2_nav,d2_mpc,d2_solve_ms,d2_fallback,d2_hover,d2_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
56.0,-17.455,18.585,-5.022,-0.022,2.905,2,14,0,0.224,0,0,28.707,-20.938,20.970,-4.952,0.048,2.934,2,14,0,0.241,0,0,28.172,-19.483,16.764,-5.038,-0.038,2.935,2,14,0,0.263,0,0,28.791,2.725,28.783,0,0,0.263,-14.037,-9.149,1.830,-0.807
57.0,-19.838,17.023,-4.997,0.003,2.944,2,14,0,0.248,0,0,29.147,-23.463,19.543,-5.000,-0.000,2.949,2,14,0,0.232,0,0,28.621,-22.103,15.610,-5.038,-0.038,2.910,2,14,0,0.223,0,0,29.275,2.669,29.229,0,0,0.248,-12.139,-9.769,1.954,-0.428
58.0,-21.925,14.990,-5.006,-0.006,3.054,2,14,0,0.222,0,0,29.374,-25.683,17.606,-5.042,-0.042,3.047,2,14,0,0.287,0,0,28.868,-24.433,13.996,-4.998,0.002,2.960,2,14,0,0.254,0,0,29.591,2.698,29.503,0,0,0.287,-10.156,-9.999,2.000,-0.031
59.0,-23.566,12.484,-5.010,-0.010,3.092,2,14,0,0.228,0,0,29.312,-27.433,15.313,-5.032,-0.032,3.061,2,14,0,0.237,0,0,28.916,-26.300,11.932,-5.009,-0.009,3.030,2,14,0,0.264,0,0,29.625,2.790,29.498,0,0,0.264,-8.166,-9.830,1.966,0.367
60.0,-24.815,9.699,-4.975,0.025,3.102,2,14,0,0.228,0,0,29.146,-28.729,12.639,-5.053,-0.053,3.084,2,14,0,0.240,0,0,28.744,-27.788,9.424,-5.022,-0.022,3.074,2,14,0,0.238,0,0,29.397,2.986,29.239,0,0,0.240,-6.250,-9.270,1.854,0.750
61.0,-25.567,6.734,-5.043,-0.043,3.097,2,14,0,0.200,0,0,28.858,-29.600,9.774,-5.030,-0.030,3.089,2,14,0,0.299,0,0,28.501,-28.828,6.662,-4.979,0.021,3.090,2,14,0,0.224,0,0,29.017,3.206,28.839,0,0,0.299,-4.483,-8.340,1.668,1.103
62.0,-25.963,3.753,-4.972,0.028,3.085,2,14,0,0.252,0,0,28.654,-30.024,6.761,-4.994,0.006,3.099,2,14,0,0.269,0,0,28.199,-29.522,3.768,-4.981,0.019,3.090,2,14,0,0.314,0,0,28.660,3.035,28.461,0,0,0.314,-2.936,-7.078,1.416,1.413
63.0,-25.890,0.800,-4.919,0.081,3.087,2,14,0,0.303,0,0,28.400,-30.120,3.780,-4.985,0.015,3.078,2,14,0,0.394,0,0,28.024,-29.781,0.786,-5.007,-0.007,3.080,2,14,0,0.233,0,0,28.279,3.013,28.065,0,0,0.394,-1.670,-5.533,1.107,1.666
64.0,-25.375,-2.215,-5.031,-0.031,3.072,2,14,0,0.255,0,0,28.122,-29.751,0.824,-5.031,-0.031,3.041,2,14,0,0.244,0,0,27.829,-29.610,-2.219,-4.957,0.043,3.084,2,14,0,0.281,0,0,27.919,3.047,27.685,0,0,0.281,-0.737,-3.768,0.754,1.853
65.0,-24.296,-5.008,-5.026,-0.026,3.035,2,14,0,0.227,0,0,27.718,-28.894,-2.027,-4.941,0.059,2.987,2,14,0,0.268,0,0,27.596,-29.039,-5.119,-4.922,0.078,3.008,2,14,0,0.275,0,0,27.609,3.096,27.374,0,0,0.275,-0.173,-1.853,0.371,1.965
